;period_from;period_to;region_key;country_key;bz_key;adjacent_bz_key;adjacent_systems_key;adjacent_systems_label;operator_key;points_names;indicator;direction_key;note;value
184;2021-01-05T01:00:00+01:00;2021-01-05T02:00:00+01:00;NWE;FR;FR----------;ES---------;TransmissionES---------;Spain;FR-TSO-0002;VIP PIRINEOS;Physical Flow;exit;;9257491.0
185;2021-01-05T02:00:00+01:00;2021-01-05T03:00:00+01:00;NWE;FR;FR----------;-----------;Storage;Storage;FR-TSO-0002;Lussagnet;Physical Flow;entry;;23132846.0
186;2021-01-05T02:00:00+01:00;2021-01-05T03:00:00+01:00;NWE;FR;FR----------;-----------;Storage;Storage;FR-TSO-0002;Lussagnet;Physical Flow;exit;;0.0
187;2021-01-05T02:00:00+01:00;2021-01-05T03:00:00+01:00;NWE;FR;FR----------;-----------;Storage;Storage;FR-TSO-0003;Atlantique|Nord-Est / SERENE Nord|Nord-Ouest / SEDIANE|Sud-Est / SALINE;Physical Flow;entry;;85455232.25
188;2021-01-05T02:00:00+01:00;2021-01-05T03:00:00+01:00;NWE;FR;FR----------;BE-L-ZONE--;TransmissionBE-L-ZONE--;L-Zone;FR-TSO-0003;Blaregnies L (BE) / Taisnières B (FR);Physical Flow;entry;;7001073.0
189;2021-01-05T02:00:00+01:00;2021-01-05T03:00:00+01:00;NWE;FR;FR----------;BE-LUX------;TransmissionBE-LUX------;BeLux;FR-TSO-0003;VIRTUALYS;Physical Flow;entry;;9376111.0
190;2021-01-05T02:00:00+01:00;2021-01-05T03:00:00+01:00;NWE;FR;FR----------;CH---------;TransmissionCH---------;Switzerland;FR-TSO-0003;Oltingue (FR) / Rodersdorf (CH);Physical Flow;entry;;0.0
191;2021-01-05T02:00:00+01:00;2021-01-05T03:00:00+01:00;NWE;FR;FR----------;DE-NCG-----;TransmissionDE-NCG-----;NCG;FR-TSO-0003;Obergailbach (FR) / Medelsheim (DE);Physical Flow;entry;;12066357.0
192;2021-01-05T02:00:00+01:00;2021-01-05T03:00:00+01:00;NWE;FR;FR----------;ES---------;TransmissionES---------;Spain;FR-TSO-0002;VIP PIRINEOS;Physical Flow;entry;;0.0
193;2021-01-05T02:00:00+01:00;2021-01-05T03:00:00+01:00;NWE;FR;FR----------;ES---------;TransmissionES---------;Spain;FR-TSO-0002;VIP PIRINEOS;Physical Flow;exit;;9176164.0
194;2021-01-05T03:00:00+01:00;2021-01-05T04:00:00+01:00;NWE;FR;FR----------;-----------;Storage;Storage;FR-TSO-0002;Lussagnet;Physical Flow;entry;;23114519.0
195;2021-01-05T03:00:00+01:00;2021-01-05T04:00:00+01:00;NWE;FR;FR----------;-----------;Storage;Storage;FR-TSO-0002;Lussagnet;Physical Flow;exit;;0.0
196;2021-01-05T03:00:00+01:00;2021-01-05T04:00:00+01:00;NWE;FR;FR----------;-----------;Storage;Storage;FR-TSO-0003;Atlantique|Nord-Est / SERENE Nord|Nord-Ouest / SEDIANE|Sud-Est / SALINE;Physical Flow;entry;;85565828.16
197;2021-01-05T03:00:00+01:00;2021-01-05T04:00:00+01:00;NWE;FR;FR----------;BE-L-ZONE--;TransmissionBE-L-ZONE--;L-Zone;FR-TSO-0003;Blaregnies L (BE) / Taisnières B (FR);Physical Flow;entry;;6918855.0
198;2021-01-05T03:00:00+01:00;2021-01-05T04:00:00+01:00;NWE;FR;FR----------;BE-LUX------;TransmissionBE-LUX------;BeLux;FR-TSO-0003;VIRTUALYS;Physical Flow;entry;;9381304.5
199;2021-01-05T03:00:00+01:00;2021-01-05T04:00:00+01:00;NWE;FR;FR----------;CH---------;TransmissionCH---------;Switzerland;FR-TSO-0003;Oltingue (FR) / Rodersdorf (CH);Physical Flow;entry;;0.0
200;2021-01-05T03:00:00+01:00;2021-01-05T04:00:00+01:00;NWE;FR;FR----------;DE-NCG-----;TransmissionDE-NCG-----;NCG;FR-TSO-0003;Obergailbach (FR) / Medelsheim (DE);Physical Flow;entry;;12138910.0
201;2021-01-05T03:00:00+01:00;2021-01-05T04:00:00+01:00;NWE;FR;FR----------;ES---------;TransmissionES---------;Spain;FR-TSO-0002;VIP PIRINEOS;Physical Flow;entry;;0.0
202;2021-01-05T03:00:00+01:00;2021-01-05T04:00:00+01:00;NWE;FR;FR----------;ES---------;TransmissionES---------;Spain;FR-TSO-0002;VIP PIRINEOS;Physical Flow;exit;;9183357.0
203;2021-01-05T04:00:00+01:00;2021-01-05T05:00:00+01:00;NWE;FR;FR----------;-----------;Storage;Storage;FR-TSO-0002;Lussagnet;Physical Flow;entry;;22711704.0
204;2021-01-05T04:00:00+01:00;2021-01-05T05:00:00+01:00;NWE;FR;FR----------;-----------;Storage;Storage;FR-TSO-0002;Lussagnet;Physical Flow;exit;;0.0
205;2021-01-05T04:00:00+01:00;2021-01-05T05:00:00+01:00;NWE;FR;FR----------;-----------;Storage;Storage;FR-TSO-0003;Atlantique|Nord-Est / SERENE Nord|Nord-Ouest / SEDIANE|Sud-Est / SALINE;Physical Flow;entry;;87676080.45
206;2021-01-05T04:00:00+01:00;2021-01-05T05:00:00+01:00;NWE;FR;FR----------;BE-L-ZONE--;TransmissionBE-L-ZONE--;L-Zone;FR-TSO-0003;Blaregnies L (BE) / Taisnières B (FR);Physical Flow;entry;;6826609.5
207;2021-01-05T04:00:00+01:00;2021-01-05T05:00:00+01:00;NWE;FR;FR----------;BE-LUX------;TransmissionBE-LUX------;BeLux;FR-TSO-0003;VIRTUALYS;Physical Flow;entry;;9390312.0
208;2021-01-05T04:00:00+01:00;2021-01-05T05:00:00+01:00;NWE;FR;FR----------;CH---------;TransmissionCH---------;Switzerland;FR-TSO-0003;Oltingue (FR) / Rodersdorf (CH);Physical Flow;entry;;0.0
209;2021-01-05T04:00:00+01:00;2021-01-05T05:00:00+01:00;NWE;FR;FR----------;DE-NCG-----;TransmissionDE-NCG-----;NCG;FR-TSO-0003;Obergailbach (FR) / Medelsheim (DE);Physical Flow;entry;;12213546.0
210;2021-01-05T04:00:00+01:00;2021-01-05T05:00:00+01:00;NWE;FR;FR----------;ES---------;TransmissionES---------;Spain;FR-TSO-0002;VIP PIRINEOS;Physical Flow;entry;;0.0
211;2021-01-05T04:00:00+01:00;2021-01-05T05:00:00+01:00;NWE;FR;FR----------;ES---------;TransmissionES---------;Spain;FR-TSO-0002;VIP PIRINEOS;Physical Flow;exit;;9124869.0
212;2021-01-05T05:00:00+01:00;2021-01-05T06:00:00+01:00;NWE;FR;FR----------;-----------;Storage;Storage;FR-TSO-0002;Lussagnet;Physical Flow;entry;;22613299.0
213;2021-01-05T05:00:00+01:00;2021-01-05T06:00:00+01:00;NWE;FR;FR----------;-----------;Storage;Storage;FR-TSO-0002;Lussagnet;Physical Flow;exit;;0.0
214;2021-01-05T05:00:00+01:00;2021-01-05T06:00:00+01:00;NWE;FR;FR----------;-----------;Storage;Storage;FR-TSO-0003;Atlantique|Nord-Est / SERENE Nord|Nord-Ouest / SEDIANE|Sud-Est / SALINE;Physical Flow;entry;;87991946.14
215;2021-01-05T05:00:00+01:00;2021-01-05T06:00:00+01:00;NWE;FR;FR----------;BE-L-ZONE--;TransmissionBE-L-ZONE--;L-Zone;FR-TSO-0003;Blaregnies L (BE) / Taisnières B (FR);Physical Flow;entry;;6887680.5
216;2021-01-05T05:00:00+01:00;2021-01-05T06:00:00+01:00;NWE;FR;FR----------;BE-LUX------;TransmissionBE-LUX------;BeLux;FR-TSO-0003;VIRTUALYS;Physical Flow;entry;;10405251.0
217;2021-01-05T05:00:00+01:00;2021-01-05T06:00:00+01:00;NWE;FR;FR----------;CH---------;TransmissionCH---------;Switzerland;FR-TSO-0003;Oltingue (FR) / Rodersdorf (CH);Physical Flow;entry;;0.0
218;2021-01-05T05:00:00+01:00;2021-01-05T06:00:00+01:00;NWE;FR;FR----------;DE-NCG-----;TransmissionDE-NCG-----;NCG;FR-TSO-0003;Obergailbach (FR) / Medelsheim (DE);Physical Flow;entry;;11442187.0
219;2021-01-05T05:00:00+01:00;2021-01-05T06:00:00+01:00;NWE;FR;FR----------;ES---------;TransmissionES---------;Spain;FR-TSO-0002;VIP PIRINEOS;Physical Flow;entry;;0.0
220;2021-01-05T05:00:00+01:00;2021-01-05T06:00:00+01:00;NWE;FR;FR----------;ES---------;TransmissionES---------;Spain;FR-TSO-0002;VIP PIRINEOS;Physical Flow;exit;;9142760.0
