;period_from;period_to;point_type;cross_border_point_type;eu_relationship;region_key;adjacent_region_key;indicator;direction_key;value
4845;2021-08-09T06:00:00+02:00;2021-08-10T06:00:00+02:00;Cross-Border Transmission IP within EU;Cross-Border EU|EU;within EU;NWE;WE;Physical Flow;exit;22189310.0
4846;2021-08-09T06:00:00+02:00;2021-08-10T06:00:00+02:00;Cross-Border Transmission IP within EU;In-country EU;within EU;NWE;NWE;Physical Flow;entry;406043054.0
4847;2021-08-09T06:00:00+02:00;2021-08-10T06:00:00+02:00;Cross-Border Transmission IP within EU;In-country EU;within EU;NWE;NWE;Physical Flow;exit;0.0
4848;2021-08-09T06:00:00+02:00;2021-08-10T06:00:00+02:00;Storage point;In-country EU;within EU;NWE;NWE;Physical Flow;entry;228999356.0
4849;2021-08-09T06:00:00+02:00;2021-08-10T06:00:00+02:00;Storage point;In-country EU;within EU;NWE;NWE;Physical Flow;exit;1836664839.0480003
4850;2021-08-09T06:00:00+02:00;2021-08-10T06:00:00+02:00;Transmission Point;In-country EU;within EU;NWE;NWE;Physical Flow;entry;974081666.22
4851;2021-08-09T06:00:00+02:00;2021-08-10T06:00:00+02:00;Transmission Point;In-country EU;within EU;NWE;NWE;Physical Flow;exit;966900035.06
4852;2021-08-10T06:00:00+02:00;2021-08-11T06:00:00+02:00;Aggregated Point - Final Consumers;In-country EU;within EU;NWE;NWE;Physical Flow;exit;351339105.78
4853;2021-08-10T06:00:00+02:00;2021-08-11T06:00:00+02:00;Aggregated production point - TP;In-country EU;within EU;NWE;NWE;Physical Flow;entry;125158025.505
4854;2021-08-10T06:00:00+02:00;2021-08-11T06:00:00+02:00;Cross-Border Transmission IP between EU and Non-EU;Cross-Border EU|Non-EU;between EU and Non-EU;NWE;CH/IT;Physical Flow;entry;0.0
4855;2021-08-10T06:00:00+02:00;2021-08-11T06:00:00+02:00;Cross-Border Transmission IP between EU and Non-EU;Cross-Border EU|Non-EU;between EU and Non-EU;NWE;CH/IT;Physical Flow;exit;291959557.44
4856;2021-08-10T06:00:00+02:00;2021-08-11T06:00:00+02:00;Cross-Border Transmission IP between EU and Non-EU (import);Cross-Border EU|Non-EU;between EU and Non-EU;NWE;EE;Physical Flow;entry;5729791362.0
4857;2021-08-10T06:00:00+02:00;2021-08-11T06:00:00+02:00;Cross-Border Transmission IP between EU and Non-EU (import);Cross-Border EU|Non-EU;between EU and Non-EU;NWE;EE;Physical Flow;exit;0.0
4858;2021-08-10T06:00:00+02:00;2021-08-11T06:00:00+02:00;Cross-Border Transmission IP between EU and Non-EU (import);Cross-Border EU|Non-EU;between EU and Non-EU;NWE;NE;Physical Flow;entry;4354202180.4
4859;2021-08-10T06:00:00+02:00;2021-08-11T06:00:00+02:00;Cross-Border Transmission IP between EU and Non-EU (import);Cross-Border EU|Non-EU;between EU and Non-EU;NWE;NE;Physical Flow;exit;0.0
4860;2021-08-10T06:00:00+02:00;2021-08-11T06:00:00+02:00;Cross-Border Transmission IP within EU;Cross-Border EU|EU;within EU;NWE;CE;Physical Flow;entry;3312338066.0
4861;2021-08-10T06:00:00+02:00;2021-08-11T06:00:00+02:00;Cross-Border Transmission IP within EU;Cross-Border EU|EU;within EU;NWE;CE;Physical Flow;exit;7871652223.0
4862;2021-08-10T06:00:00+02:00;2021-08-11T06:00:00+02:00;Cross-Border Transmission IP within EU;Cross-Border EU|EU;within EU;NWE;NE;Physical Flow;entry;0.0
4863;2021-08-10T06:00:00+02:00;2021-08-11T06:00:00+02:00;Cross-Border Transmission IP within EU;Cross-Border EU|EU;within EU;NWE;NE;Physical Flow;exit;107576238.0
4864;2021-08-10T06:00:00+02:00;2021-08-11T06:00:00+02:00;Cross-Border Transmission IP within EU;Cross-Border EU|EU;within EU;NWE;NWE;Physical Flow;entry;1012178890.5
4865;2021-08-10T06:00:00+02:00;2021-08-11T06:00:00+02:00;Cross-Border Transmission IP within EU;Cross-Border EU|EU;within EU;NWE;NWE;Physical Flow;exit;1273119568.0
4866;2021-08-10T06:00:00+02:00;2021-08-11T06:00:00+02:00;Cross-Border Transmission IP within EU;Cross-Border EU|EU;within EU;NWE;WE;Physical Flow;entry;0.0
4867;2021-08-10T06:00:00+02:00;2021-08-11T06:00:00+02:00;Cross-Border Transmission IP within EU;Cross-Border EU|EU;within EU;NWE;WE;Physical Flow;exit;50212204.0
4868;2021-08-10T06:00:00+02:00;2021-08-11T06:00:00+02:00;Cross-Border Transmission IP within EU;In-country EU;within EU;NWE;NWE;Physical Flow;entry;371425038.0
4869;2021-08-10T06:00:00+02:00;2021-08-11T06:00:00+02:00;Cross-Border Transmission IP within EU;In-country EU;within EU;NWE;NWE;Physical Flow;exit;0.0
4870;2021-08-10T06:00:00+02:00;2021-08-11T06:00:00+02:00;Storage point;In-country EU;within EU;NWE;NWE;Physical Flow;entry;436412091.0
4871;2021-08-10T06:00:00+02:00;2021-08-11T06:00:00+02:00;Storage point;In-country EU;within EU;NWE;NWE;Physical Flow;exit;1885802923.3479996
4872;2021-08-10T06:00:00+02:00;2021-08-11T06:00:00+02:00;Transmission Point;In-country EU;within EU;NWE;NWE;Physical Flow;entry;1122139500.762
4873;2021-08-10T06:00:00+02:00;2021-08-11T06:00:00+02:00;Transmission Point;In-country EU;within EU;NWE;NWE;Physical Flow;exit;1114640586.304
4874;2021-08-11T06:00:00+02:00;2021-08-12T06:00:00+02:00;Aggregated Point - Final Consumers;In-country EU;within EU;NWE;NWE;Physical Flow;exit;363770058.33000004
4875;2021-08-11T06:00:00+02:00;2021-08-12T06:00:00+02:00;Aggregated production point - TP;In-country EU;within EU;NWE;NWE;Physical Flow;entry;124032030.0
4876;2021-08-11T06:00:00+02:00;2021-08-12T06:00:00+02:00;Cross-Border Transmission IP between EU and Non-EU;Cross-Border EU|Non-EU;between EU and Non-EU;NWE;CH/IT;Physical Flow;entry;2936055.0
4877;2021-08-11T06:00:00+02:00;2021-08-12T06:00:00+02:00;Cross-Border Transmission IP between EU and Non-EU;Cross-Border EU|Non-EU;between EU and Non-EU;NWE;CH/IT;Physical Flow;exit;246948239.94
4878;2021-08-11T06:00:00+02:00;2021-08-12T06:00:00+02:00;Cross-Border Transmission IP between EU and Non-EU (import);Cross-Border EU|Non-EU;between EU and Non-EU;NWE;EE;Physical Flow;entry;5847239672.0
4879;2021-08-11T06:00:00+02:00;2021-08-12T06:00:00+02:00;Cross-Border Transmission IP between EU and Non-EU (import);Cross-Border EU|Non-EU;between EU and Non-EU;NWE;EE;Physical Flow;exit;0.0
4880;2021-08-11T06:00:00+02:00;2021-08-12T06:00:00+02:00;Cross-Border Transmission IP between EU and Non-EU (import);Cross-Border EU|Non-EU;between EU and Non-EU;NWE;NE;Physical Flow;entry;4935849134.799999
4881;2021-08-11T06:00:00+02:00;2021-08-12T06:00:00+02:00;Cross-Border Transmission IP between EU and Non-EU (import);Cross-Border EU|Non-EU;between EU and Non-EU;NWE;NE;Physical Flow;exit;0.0
4882;2021-08-11T06:00:00+02:00;2021-08-12T06:00:00+02:00;Cross-Border Transmission IP within EU;Cross-Border EU|EU;within EU;NWE;CE;Physical Flow;entry;3198159432.0
4883;2021-08-11T06:00:00+02:00;2021-08-12T06:00:00+02:00;Cross-Border Transmission IP within EU;Cross-Border EU|EU;within EU;NWE;CE;Physical Flow;exit;7820757465.0
4884;2021-08-11T06:00:00+02:00;2021-08-12T06:00:00+02:00;Cross-Border Transmission IP within EU;Cross-Border EU|EU;within EU;NWE;NE;Physical Flow;entry;0.0
4885;2021-08-11T06:00:00+02:00;2021-08-12T06:00:00+02:00;Cross-Border Transmission IP within EU;Cross-Border EU|EU;within EU;NWE;NE;Physical Flow;exit;130132694.0
4886;2021-08-11T06:00:00+02:00;2021-08-12T06:00:00+02:00;Cross-Border Transmission IP within EU;Cross-Border EU|EU;within EU;NWE;NWE;Physical Flow;entry;959459093.4000001
4887;2021-08-11T06:00:00+02:00;2021-08-12T06:00:00+02:00;Cross-Border Transmission IP within EU;Cross-Border EU|EU;within EU;NWE;NWE;Physical Flow;exit;1516571638.0
4888;2021-08-11T06:00:00+02:00;2021-08-12T06:00:00+02:00;Cross-Border Transmission IP within EU;Cross-Border EU|EU;within EU;NWE;WE;Physical Flow;entry;0.0
4889;2021-08-11T06:00:00+02:00;2021-08-12T06:00:00+02:00;Cross-Border Transmission IP within EU;Cross-Border EU|EU;within EU;NWE;WE;Physical Flow;exit;89974806.0
4890;2021-08-11T06:00:00+02:00;2021-08-12T06:00:00+02:00;Cross-Border Transmission IP within EU;In-country EU;within EU;NWE;NWE;Physical Flow;entry;361293700.0
4891;2021-08-11T06:00:00+02:00;2021-08-12T06:00:00+02:00;Cross-Border Transmission IP within EU;In-country EU;within EU;NWE;NWE;Physical Flow;exit;0.0
4892;2021-08-11T06:00:00+02:00;2021-08-12T06:00:00+02:00;Storage point;In-country EU;within EU;NWE;NWE;Physical Flow;entry;748792378.0
4893;2021-08-11T06:00:00+02:00;2021-08-12T06:00:00+02:00;Storage point;In-country EU;within EU;NWE;NWE;Physical Flow;exit;2253909306.4399996
4894;2021-08-11T06:00:00+02:00;2021-08-12T06:00:00+02:00;Transmission Point;In-country EU;within EU;NWE;NWE;Physical Flow;entry;914358884.862
4895;2021-08-11T06:00:00+02:00;2021-08-12T06:00:00+02:00;Transmission Point;In-country EU;within EU;NWE;NWE;Physical Flow;exit;907754871.578
4896;2021-08-12T06:00:00+02:00;2021-08-13T06:00:00+02:00;Aggregated Point - Final Consumers;In-country EU;within EU;NWE;NWE;Physical Flow;exit;378273005.21999997
4897;2021-08-12T06:00:00+02:00;2021-08-13T06:00:00+02:00;Aggregated production point - TP;In-country EU;within EU;NWE;NWE;Physical Flow;entry;127493055.598
4898;2021-08-12T06:00:00+02:00;2021-08-13T06:00:00+02:00;Cross-Border Transmission IP between EU and Non-EU;Cross-Border EU|Non-EU;between EU and Non-EU;NWE;CH/IT;Physical Flow;entry;0.0
4899;2021-08-12T06:00:00+02:00;2021-08-13T06:00:00+02:00;Cross-Border Transmission IP between EU and Non-EU;Cross-Border EU|Non-EU;between EU and Non-EU;NWE;CH/IT;Physical Flow;exit;228040422.55
4900;2021-08-12T06:00:00+02:00;2021-08-13T06:00:00+02:00;Cross-Border Transmission IP between EU and Non-EU (import);Cross-Border EU|Non-EU;between EU and Non-EU;NWE;EE;Physical Flow;entry;5830085478.0
4901;2021-08-12T06:00:00+02:00;2021-08-13T06:00:00+02:00;Cross-Border Transmission IP between EU and Non-EU (import);Cross-Border EU|Non-EU;between EU and Non-EU;NWE;EE;Physical Flow;exit;0.0
4902;2021-08-12T06:00:00+02:00;2021-08-13T06:00:00+02:00;Cross-Border Transmission IP between EU and Non-EU (import);Cross-Border EU|Non-EU;between EU and Non-EU;NWE;NE;Physical Flow;entry;4793300718.799999
4903;2021-08-12T06:00:00+02:00;2021-08-13T06:00:00+02:00;Cross-Border Transmission IP between EU and Non-EU (import);Cross-Border EU|Non-EU;between EU and Non-EU;NWE;NE;Physical Flow;exit;0.0
4904;2021-08-12T06:00:00+02:00;2021-08-13T06:00:00+02:00;Cross-Border Transmission IP within EU;Cross-Border EU|EU;within EU;NWE;CE;Physical Flow;entry;3191166408.0
4905;2021-08-12T06:00:00+02:00;2021-08-13T06:00:00+02:00;Cross-Border Transmission IP within EU;Cross-Border EU|EU;within EU;NWE;CE;Physical Flow;exit;8022191172.0
4906;2021-08-12T06:00:00+02:00;2021-08-13T06:00:00+02:00;Cross-Border Transmission IP within EU;Cross-Border EU|EU;within EU;NWE;NE;Physical Flow;entry;0.0
4907;2021-08-12T06:00:00+02:00;2021-08-13T06:00:00+02:00;Cross-Border Transmission IP within EU;Cross-Border EU|EU;within EU;NWE;NE;Physical Flow;exit;127082134.0
4908;2021-08-12T06:00:00+02:00;2021-08-13T06:00:00+02:00;Cross-Border Transmission IP within EU;Cross-Border EU|EU;within EU;NWE;NWE;Physical Flow;entry;915811123.4000001
4909;2021-08-12T06:00:00+02:00;2021-08-13T06:00:00+02:00;Cross-Border Transmission IP within EU;Cross-Border EU|EU;within EU;NWE;NWE;Physical Flow;exit;1524213976.0
4910;2021-08-12T06:00:00+02:00;2021-08-13T06:00:00+02:00;Cross-Border Transmission IP within EU;Cross-Border EU|EU;within EU;NWE;WE;Physical Flow;entry;0.0
4911;2021-08-12T06:00:00+02:00;2021-08-13T06:00:00+02:00;Cross-Border Transmission IP within EU;Cross-Border EU|EU;within EU;NWE;WE;Physical Flow;exit;78789858.0
4912;2021-08-12T06:00:00+02:00;2021-08-13T06:00:00+02:00;Cross-Border Transmission IP within EU;In-country EU;within EU;NWE;NWE;Physical Flow;entry;375792444.0
4913;2021-08-12T06:00:00+02:00;2021-08-13T06:00:00+02:00;Cross-Border Transmission IP within EU;In-country EU;within EU;NWE;NWE;Physical Flow;exit;0.0
4914;2021-08-12T06:00:00+02:00;2021-08-13T06:00:00+02:00;Storage point;In-country EU;within EU;NWE;NWE;Physical Flow;entry;736274874.0
4915;2021-08-12T06:00:00+02:00;2021-08-13T06:00:00+02:00;Storage point;In-country EU;within EU;NWE;NWE;Physical Flow;exit;1410920359.992
4916;2021-08-12T06:00:00+02:00;2021-08-13T06:00:00+02:00;Transmission Point;In-country EU;within EU;NWE;NWE;Physical Flow;entry;1087732383.58
4917;2021-08-12T06:00:00+02:00;2021-08-13T06:00:00+02:00;Transmission Point;In-country EU;within EU;NWE;NWE;Physical Flow;exit;1082158703.2
4918;2021-08-13T06:00:00+02:00;2021-08-14T06:00:00+02:00;Aggregated Point - Final Consumers;In-country EU;within EU;NWE;NWE;Physical Flow;exit;654879812.36
4919;2021-08-13T06:00:00+02:00;2021-08-14T06:00:00+02:00;Aggregated production point - TP;In-country EU;within EU;NWE;NWE;Physical Flow;entry;260609429.614
4920;2021-08-13T06:00:00+02:00;2021-08-14T06:00:00+02:00;Cross-Border Transmission IP between EU and Non-EU;Cross-Border EU|Non-EU;between EU and Non-EU;NWE;CH/IT;Physical Flow;entry;136090.0
4921;2021-08-13T06:00:00+02:00;2021-08-14T06:00:00+02:00;Cross-Border Transmission IP between EU and Non-EU;Cross-Border EU|Non-EU;between EU and Non-EU;NWE;CH/IT;Physical Flow;exit;465590714.02000004
4922;2021-08-13T06:00:00+02:00;2021-08-14T06:00:00+02:00;Cross-Border Transmission IP between EU and Non-EU (import);Cross-Border EU|Non-EU;between EU and Non-EU;NWE;EE;Physical Flow;entry;11517037760.0
4923;2021-08-13T06:00:00+02:00;2021-08-14T06:00:00+02:00;Cross-Border Transmission IP between EU and Non-EU (import);Cross-Border EU|Non-EU;between EU and Non-EU;NWE;EE;Physical Flow;exit;0.0
4924;2021-08-13T06:00:00+02:00;2021-08-14T06:00:00+02:00;Cross-Border Transmission IP between EU and Non-EU (import);Cross-Border EU|Non-EU;between EU and Non-EU;NWE;NE;Physical Flow;entry;9617133747.199997
4925;2021-08-13T06:00:00+02:00;2021-08-14T06:00:00+02:00;Cross-Border Transmission IP between EU and Non-EU (import);Cross-Border EU|Non-EU;between EU and Non-EU;NWE;NE;Physical Flow;exit;0.0
4926;2021-08-13T06:00:00+02:00;2021-08-14T06:00:00+02:00;Cross-Border Transmission IP within EU;Cross-Border EU|EU;within EU;NWE;CE;Physical Flow;entry;6199671616.0
4927;2021-08-13T06:00:00+02:00;2021-08-14T06:00:00+02:00;Cross-Border Transmission IP within EU;Cross-Border EU|EU;within EU;NWE;CE;Physical Flow;exit;15598902766.0
4928;2021-08-13T06:00:00+02:00;2021-08-14T06:00:00+02:00;Cross-Border Transmission IP within EU;Cross-Border EU|EU;within EU;NWE;NE;Physical Flow;entry;0.0
4929;2021-08-13T06:00:00+02:00;2021-08-14T06:00:00+02:00;Cross-Border Transmission IP within EU;Cross-Border EU|EU;within EU;NWE;NE;Physical Flow;exit;313507156.0
4930;2021-08-13T06:00:00+02:00;2021-08-14T06:00:00+02:00;Cross-Border Transmission IP within EU;Cross-Border EU|EU;within EU;NWE;NWE;Physical Flow;entry;1518063009.1999998
4931;2021-08-13T06:00:00+02:00;2021-08-14T06:00:00+02:00;Cross-Border Transmission IP within EU;Cross-Border EU|EU;within EU;NWE;NWE;Physical Flow;exit;3018886052.0
4932;2021-08-13T06:00:00+02:00;2021-08-14T06:00:00+02:00;Cross-Border Transmission IP within EU;Cross-Border EU|EU;within EU;NWE;WE;Physical Flow;entry;0.0
4933;2021-08-13T06:00:00+02:00;2021-08-14T06:00:00+02:00;Cross-Border Transmission IP within EU;Cross-Border EU|EU;within EU;NWE;WE;Physical Flow;exit;112263644.0
4934;2021-08-13T06:00:00+02:00;2021-08-14T06:00:00+02:00;Cross-Border Transmission IP within EU;In-country EU;within EU;NWE;NWE;Physical Flow;entry;571444804.0
4935;2021-08-13T06:00:00+02:00;2021-08-14T06:00:00+02:00;Cross-Border Transmission IP within EU;In-country EU;within EU;NWE;NWE;Physical Flow;exit;0.0
4936;2021-08-13T06:00:00+02:00;2021-08-14T06:00:00+02:00;Storage point;In-country EU;within EU;NWE;NWE;Physical Flow;entry;1475039548.0
4937;2021-08-13T06:00:00+02:00;2021-08-14T06:00:00+02:00;Storage point;In-country EU;within EU;NWE;NWE;Physical Flow;exit;3846310364.951999
4938;2021-08-13T06:00:00+02:00;2021-08-14T06:00:00+02:00;Transmission Point;In-country EU;within EU;NWE;NWE;Physical Flow;entry;2204839271.028
4939;2021-08-13T06:00:00+02:00;2021-08-14T06:00:00+02:00;Transmission Point;In-country EU;within EU;NWE;NWE;Physical Flow;exit;2193692258.6359997
4940;2021-08-14T06:00:00+02:00;2021-08-15T06:00:00+02:00;Aggregated Point - Final Consumers;In-country EU;within EU;NWE;NWE;Physical Flow;exit;316303492.98
4941;2021-08-14T06:00:00+02:00;2021-08-15T06:00:00+02:00;Aggregated production point - TP;In-country EU;within EU;NWE;NWE;Physical Flow;entry;127295534.303
4942;2021-08-14T06:00:00+02:00;2021-08-15T06:00:00+02:00;Cross-Border Transmission IP between EU and Non-EU;Cross-Border EU|Non-EU;between EU and Non-EU;NWE;CH/IT;Physical Flow;entry;0.0
4943;2021-08-14T06:00:00+02:00;2021-08-15T06:00:00+02:00;Cross-Border Transmission IP between EU and Non-EU;Cross-Border EU|Non-EU;between EU and Non-EU;NWE;CH/IT;Physical Flow;exit;193290239.48000002
4944;2021-08-14T06:00:00+02:00;2021-08-15T06:00:00+02:00;Cross-Border Transmission IP between EU and Non-EU (import);Cross-Border EU|Non-EU;between EU and Non-EU;NWE;EE;Physical Flow;entry;5781012018.0
4945;2021-08-14T06:00:00+02:00;2021-08-15T06:00:00+02:00;Cross-Border Transmission IP between EU and Non-EU (import);Cross-Border EU|Non-EU;between EU and Non-EU;NWE;EE;Physical Flow;exit;0.0
4946;2021-08-14T06:00:00+02:00;2021-08-15T06:00:00+02:00;Cross-Border Transmission IP between EU and Non-EU (import);Cross-Border EU|Non-EU;between EU and Non-EU;NWE;NE;Physical Flow;entry;4786939751.200001
4947;2021-08-14T06:00:00+02:00;2021-08-15T06:00:00+02:00;Cross-Border Transmission IP between EU and Non-EU (import);Cross-Border EU|Non-EU;between EU and Non-EU;NWE;NE;Physical Flow;exit;0.0
4948;2021-08-14T06:00:00+02:00;2021-08-15T06:00:00+02:00;Cross-Border Transmission IP within EU;Cross-Border EU|EU;within EU;NWE;CE;Physical Flow;entry;2819982544.0
4949;2021-08-14T06:00:00+02:00;2021-08-15T06:00:00+02:00;Cross-Border Transmission IP within EU;Cross-Border EU|EU;within EU;NWE;CE;Physical Flow;exit;7290912490.0
4950;2021-08-14T06:00:00+02:00;2021-08-15T06:00:00+02:00;Cross-Border Transmission IP within EU;Cross-Border EU|EU;within EU;NWE;NE;Physical Flow;entry;0.0
4951;2021-08-14T06:00:00+02:00;2021-08-15T06:00:00+02:00;Cross-Border Transmission IP within EU;Cross-Border EU|EU;within EU;NWE;NE;Physical Flow;exit;121829890.0
4952;2021-08-14T06:00:00+02:00;2021-08-15T06:00:00+02:00;Cross-Border Transmission IP within EU;Cross-Border EU|EU;within EU;NWE;NWE;Physical Flow;entry;779395024.4000001
4953;2021-08-14T06:00:00+02:00;2021-08-15T06:00:00+02:00;Cross-Border Transmission IP within EU;Cross-Border EU|EU;within EU;NWE;NWE;Physical Flow;exit;1507795658.0
4954;2021-08-14T06:00:00+02:00;2021-08-15T06:00:00+02:00;Cross-Border Transmission IP within EU;Cross-Border EU|EU;within EU;NWE;WE;Physical Flow;entry;0.0
4955;2021-08-14T06:00:00+02:00;2021-08-15T06:00:00+02:00;Cross-Border Transmission IP within EU;Cross-Border EU|EU;within EU;NWE;WE;Physical Flow;exit;83080220.0
4956;2021-08-14T06:00:00+02:00;2021-08-15T06:00:00+02:00;Cross-Border Transmission IP within EU;In-country EU;within EU;NWE;NWE;Physical Flow;entry;330513772.0
4957;2021-08-14T06:00:00+02:00;2021-08-15T06:00:00+02:00;Cross-Border Transmission IP within EU;In-country EU;within EU;NWE;NWE;Physical Flow;exit;0.0
4958;2021-08-14T06:00:00+02:00;2021-08-15T06:00:00+02:00;Storage point;In-country EU;within EU;NWE;NWE;Physical Flow;entry;539402296.0
4959;2021-08-14T06:00:00+02:00;2021-08-15T06:00:00+02:00;Storage point;In-country EU;within EU;NWE;NWE;Physical Flow;exit;2171668435.432
4960;2021-08-14T06:00:00+02:00;2021-08-15T06:00:00+02:00;Transmission Point;In-country EU;within EU;NWE;NWE;Physical Flow;entry;1247920622.618
4961;2021-08-14T06:00:00+02:00;2021-08-15T06:00:00+02:00;Transmission Point;In-country EU;within EU;NWE;NWE;Physical Flow;exit;1243880182.782
4962;2021-08-15T06:00:00+02:00;2021-08-16T06:00:00+02:00;Aggregated Point - Final Consumers;In-country EU;within EU;NWE;NWE;Physical Flow;exit;308032810.08000004
4963;2021-08-15T06:00:00+02:00;2021-08-16T06:00:00+02:00;Aggregated production point - TP;In-country EU;within EU;NWE;NWE;Physical Flow;entry;127439541.609
4964;2021-08-15T06:00:00+02:00;2021-08-16T06:00:00+02:00;Cross-Border Transmission IP between EU and Non-EU;Cross-Border EU|Non-EU;between EU and Non-EU;NWE;CH/IT;Physical Flow;entry;0.0
4965;2021-08-15T06:00:00+02:00;2021-08-16T06:00:00+02:00;Cross-Border Transmission IP between EU and Non-EU;Cross-Border EU|Non-EU;between EU and Non-EU;NWE;CH/IT;Physical Flow;exit;210300546.19
4966;2021-08-15T06:00:00+02:00;2021-08-16T06:00:00+02:00;Cross-Border Transmission IP between EU and Non-EU (import);Cross-Border EU|Non-EU;between EU and Non-EU;NWE;EE;Physical Flow;entry;5824698746.0
