;period_from;period_to;region_key;country_key;bz_key;adjacent_bz_key;adjacent_systems_key;adjacent_systems_label;operator_key;points_names;indicator;direction_key;note;value
118;2021-01-03T09:00:00+01:00;2021-01-03T10:00:00+01:00;CE;PL;PL-YAMAL---;PL---------;TransmissionPL---------;Poland H-gas;PL-TSO-0001;Point of Interconnection (PWP) (PL);Physical Flow;entry;;0
119;2021-01-03T09:00:00+01:00;2021-01-03T10:00:00+01:00;CE;PL;PL-YAMAL---;PL---------;TransmissionPL---------;Poland H-gas;PL-TSO-0001;Point of Interconnection (PWP) (PL);Physical Flow;exit;;6564809
120;2021-01-03T10:00:00+01:00;2021-01-03T11:00:00+01:00;CE;PL;PL---------;-----------;Distribution;Distribution;PL-TSO-0002;Aggregated Distribution - H-gas (PL);Physical Flow;exit;;24218134
121;2021-01-03T10:00:00+01:00;2021-01-03T11:00:00+01:00;CE;PL;PL---------;-----------;Distribution;Distribution;PL-TSO-0002;Aggregated Distribution - H-gas (PL)|Branice Czechy;Physical Flow;entry;;11999
122;2021-01-03T10:00:00+01:00;2021-01-03T11:00:00+01:00;CE;PL;PL---------;-----------;Final Consumers;Final Consumers;PL-TSO-0002;Final Consumers H-gas (PL)|Gas mixing facilities (PL);Physical Flow;exit;;7649966
123;2021-01-03T10:00:00+01:00;2021-01-03T11:00:00+01:00;CE;PL;PL---------;-----------;LNG Terminals;LNG Terminals;PL-TSO-0002;Swinoujscie;Physical Flow;entry;;2313530
124;2021-01-03T10:00:00+01:00;2021-01-03T11:00:00+01:00;CE;PL;PL---------;-----------;Production;Production;PL-TSO-0002;Domestic Gas Fields (PL)|Nitrogen Removal Plants (PL);Physical Flow;entry;;2550083
125;2021-01-03T10:00:00+01:00;2021-01-03T11:00:00+01:00;CE;PL;PL---------;-----------;Storage;Storage;PL-TSO-0002;GIM Kawerna|GIM Sanok |IM Wierzchowice;Physical Flow;exit;;0
126;2021-01-03T10:00:00+01:00;2021-01-03T11:00:00+01:00;CE;PL;PL---------;-----------;Storage;Storage;PL-TSO-0002;GIM Kawerna|GIM Sanok |IM Wierzchowice|Magazyn LNG Janowice;Physical Flow;entry;;7433894
127;2021-01-03T10:00:00+01:00;2021-01-03T11:00:00+01:00;CE;PL;PL---------;-----------;UA;Ukraine;PL-TSO-0002;GCP GAZ-SYSTEM/UA TSO;Physical Flow;exit;Gas TSO UA;0
128;2021-01-03T10:00:00+01:00;2021-01-03T11:00:00+01:00;CE;PL;PL---------;CZ---------;TransmissionCZ---------;Czech;PL-TSO-0002;Cieszyn (PL) / Český Těšín (CZ);Physical Flow;entry;;1109084
129;2021-01-03T10:00:00+01:00;2021-01-03T11:00:00+01:00;CE;PL;PL---------;CZ---------;TransmissionCZ---------;Czech;PL-TSO-0002;Cieszyn (PL) / Český Těšín (CZ);Physical Flow;exit;;0
130;2021-01-03T10:00:00+01:00;2021-01-03T11:00:00+01:00;CE;PL;PL---------;DE-GASPOOL-;TransmissionDE-GASPOOL-;GASPOOL;PL-TSO-0002;GCP GAZ-SYSTEM/ONTRAS;Physical Flow;entry;;174020
131;2021-01-03T10:00:00+01:00;2021-01-03T11:00:00+01:00;CE;PL;PL---------;DE-GASPOOL-;TransmissionDE-GASPOOL-;GASPOOL;PL-TSO-0002;GCP GAZ-SYSTEM/ONTRAS;Physical Flow;exit;;0
132;2021-01-03T10:00:00+01:00;2021-01-03T11:00:00+01:00;CE;PL;PL---------;PL-YAMAL---;TransmissionPL-YAMAL---;TGPS (YAMAL);PL-TSO-0002;Point of Interconnection (PWP) (PL);Physical Flow;entry;;6565368
133;2021-01-03T10:00:00+01:00;2021-01-03T11:00:00+01:00;CE;PL;PL---------;PL-YAMAL---;TransmissionPL-YAMAL---;TGPS (YAMAL);PL-TSO-0002;Point of Interconnection (PWP) (PL);Physical Flow;exit;;0
134;2021-01-03T10:00:00+01:00;2021-01-03T11:00:00+01:00;CE;PL;PL-L-gas---;-----------;Distribution;Distribution;PL-TSO-0002;Aggregated Distribution - L-gas (PL);Physical Flow;entry;;458935
135;2021-01-03T10:00:00+01:00;2021-01-03T11:00:00+01:00;CE;PL;PL-L-gas---;-----------;Distribution;Distribution;PL-TSO-0002;Aggregated Distribution - L-gas (PL);Physical Flow;exit;;899289
136;2021-01-03T10:00:00+01:00;2021-01-03T11:00:00+01:00;CE;PL;PL-L-gas---;-----------;Final Consumers;Final Consumers;PL-TSO-0002;Final Consumers - L-gas (PL);Physical Flow;exit;;17946
137;2021-01-03T10:00:00+01:00;2021-01-03T11:00:00+01:00;CE;PL;PL-L-gas---;-----------;Production;Production;PL-TSO-0002;Domestic Gas Fields - L-gas (PL);Physical Flow;entry;;520610
138;2021-01-03T10:00:00+01:00;2021-01-03T11:00:00+01:00;CE;PL;PL-L-gas---;-----------;Production;Production;PL-TSO-0002;Nitrogen Removal Plants - L-gas (PL);Physical Flow;exit;;175411
139;2021-01-03T10:00:00+01:00;2021-01-03T11:00:00+01:00;CE;PL;PL-YAMAL---;-----------;BY;Belarus;PL-TSO-0001;Kondratki;Physical Flow;entry;Gazprom Belarus;42803936
140;2021-01-03T10:00:00+01:00;2021-01-03T11:00:00+01:00;CE;PL;PL-YAMAL---;DE-GASPOOL-;TransmissionDE-GASPOOL-;GASPOOL;PL-TSO-0001;Mallnow;Physical Flow;entry;;0
141;2021-01-03T10:00:00+01:00;2021-01-03T11:00:00+01:00;CE;PL;PL-YAMAL---;DE-GASPOOL-;TransmissionDE-GASPOOL-;GASPOOL;PL-TSO-0001;Mallnow;Physical Flow;exit;;35724328
142;2021-01-03T10:00:00+01:00;2021-01-03T11:00:00+01:00;CE;PL;PL-YAMAL---;PL---------;TransmissionPL---------;Poland H-gas;PL-TSO-0001;Point of Interconnection (PWP) (PL);Physical Flow;entry;;0
143;2021-01-03T10:00:00+01:00;2021-01-03T11:00:00+01:00;CE;PL;PL-YAMAL---;PL---------;TransmissionPL---------;Poland H-gas;PL-TSO-0001;Point of Interconnection (PWP) (PL);Physical Flow;exit;;6565368
144;2021-01-03T11:00:00+01:00;2021-01-03T12:00:00+01:00;CE;PL;PL---------;-----------;Distribution;Distribution;PL-TSO-0002;Aggregated Distribution - H-gas (PL);Physical Flow;exit;;24200539
145;2021-01-03T11:00:00+01:00;2021-01-03T12:00:00+01:00;CE;PL;PL---------;-----------;Distribution;Distribution;PL-TSO-0002;Aggregated Distribution - H-gas (PL)|Branice Czechy;Physical Flow;entry;;8852
146;2021-01-03T11:00:00+01:00;2021-01-03T12:00:00+01:00;CE;PL;PL---------;-----------;Final Consumers;Final Consumers;PL-TSO-0002;Final Consumers H-gas (PL)|Gas mixing facilities (PL);Physical Flow;exit;;7617658
147;2021-01-03T11:00:00+01:00;2021-01-03T12:00:00+01:00;CE;PL;PL---------;-----------;LNG Terminals;LNG Terminals;PL-TSO-0002;Swinoujscie;Physical Flow;entry;;2401754
148;2021-01-03T11:00:00+01:00;2021-01-03T12:00:00+01:00;CE;PL;PL---------;-----------;Production;Production;PL-TSO-0002;Domestic Gas Fields (PL)|Nitrogen Removal Plants (PL);Physical Flow;entry;;2515958
149;2021-01-03T11:00:00+01:00;2021-01-03T12:00:00+01:00;CE;PL;PL---------;-----------;Storage;Storage;PL-TSO-0002;GIM Kawerna|GIM Sanok |IM Wierzchowice;Physical Flow;exit;;0
150;2021-01-03T11:00:00+01:00;2021-01-03T12:00:00+01:00;CE;PL;PL---------;-----------;Storage;Storage;PL-TSO-0002;GIM Kawerna|GIM Sanok |IM Wierzchowice|Magazyn LNG Janowice;Physical Flow;entry;;7413704
151;2021-01-03T11:00:00+01:00;2021-01-03T12:00:00+01:00;CE;PL;PL---------;-----------;UA;Ukraine;PL-TSO-0002;GCP GAZ-SYSTEM/UA TSO;Physical Flow;exit;Gas TSO UA;0
152;2021-01-03T11:00:00+01:00;2021-01-03T12:00:00+01:00;CE;PL;PL---------;CZ---------;TransmissionCZ---------;Czech;PL-TSO-0002;Cieszyn (PL) / Český Těšín (CZ);Physical Flow;entry;;1108184
153;2021-01-03T11:00:00+01:00;2021-01-03T12:00:00+01:00;CE;PL;PL---------;CZ---------;TransmissionCZ---------;Czech;PL-TSO-0002;Cieszyn (PL) / Český Těšín (CZ);Physical Flow;exit;;0
154;2021-01-03T11:00:00+01:00;2021-01-03T12:00:00+01:00;CE;PL;PL---------;DE-GASPOOL-;TransmissionDE-GASPOOL-;GASPOOL;PL-TSO-0002;GCP GAZ-SYSTEM/ONTRAS;Physical Flow;entry;;174348
155;2021-01-03T11:00:00+01:00;2021-01-03T12:00:00+01:00;CE;PL;PL---------;DE-GASPOOL-;TransmissionDE-GASPOOL-;GASPOOL;PL-TSO-0002;GCP GAZ-SYSTEM/ONTRAS;Physical Flow;exit;;0
156;2021-01-03T11:00:00+01:00;2021-01-03T12:00:00+01:00;CE;PL;PL---------;PL-YAMAL---;TransmissionPL-YAMAL---;TGPS (YAMAL);PL-TSO-0002;Point of Interconnection (PWP) (PL);Physical Flow;entry;;6564989
157;2021-01-03T11:00:00+01:00;2021-01-03T12:00:00+01:00;CE;PL;PL---------;PL-YAMAL---;TransmissionPL-YAMAL---;TGPS (YAMAL);PL-TSO-0002;Point of Interconnection (PWP) (PL);Physical Flow;exit;;0
158;2021-01-03T11:00:00+01:00;2021-01-03T12:00:00+01:00;CE;PL;PL-L-gas---;-----------;Distribution;Distribution;PL-TSO-0002;Aggregated Distribution - L-gas (PL);Physical Flow;entry;;461120
159;2021-01-03T11:00:00+01:00;2021-01-03T12:00:00+01:00;CE;PL;PL-L-gas---;-----------;Distribution;Distribution;PL-TSO-0002;Aggregated Distribution - L-gas (PL);Physical Flow;exit;;915137
160;2021-01-03T11:00:00+01:00;2021-01-03T12:00:00+01:00;CE;PL;PL-L-gas---;-----------;Final Consumers;Final Consumers;PL-TSO-0002;Final Consumers - L-gas (PL);Physical Flow;exit;;15969
161;2021-01-03T11:00:00+01:00;2021-01-03T12:00:00+01:00;CE;PL;PL-L-gas---;-----------;Production;Production;PL-TSO-0002;Domestic Gas Fields - L-gas (PL);Physical Flow;entry;;527252
162;2021-01-03T11:00:00+01:00;2021-01-03T12:00:00+01:00;CE;PL;PL-L-gas---;-----------;Production;Production;PL-TSO-0002;Nitrogen Removal Plants - L-gas (PL);Physical Flow;exit;;175349
163;2021-01-03T11:00:00+01:00;2021-01-03T12:00:00+01:00;CE;PL;PL-YAMAL---;-----------;BY;Belarus;PL-TSO-0001;Kondratki;Physical Flow;entry;Gazprom Belarus;42804176
164;2021-01-03T11:00:00+01:00;2021-01-03T12:00:00+01:00;CE;PL;PL-YAMAL---;DE-GASPOOL-;TransmissionDE-GASPOOL-;GASPOOL;PL-TSO-0001;Mallnow;Physical Flow;entry;;0
165;2021-01-03T11:00:00+01:00;2021-01-03T12:00:00+01:00;CE;PL;PL-YAMAL---;DE-GASPOOL-;TransmissionDE-GASPOOL-;GASPOOL;PL-TSO-0001;Mallnow;Physical Flow;exit;;35716100
166;2021-01-03T11:00:00+01:00;2021-01-03T12:00:00+01:00;CE;PL;PL-YAMAL---;PL---------;TransmissionPL---------;Poland H-gas;PL-TSO-0001;Point of Interconnection (PWP) (PL);Physical Flow;entry;;0
167;2021-01-03T11:00:00+01:00;2021-01-03T12:00:00+01:00;CE;PL;PL-YAMAL---;PL---------;TransmissionPL---------;Poland H-gas;PL-TSO-0001;Point of Interconnection (PWP) (PL);Physical Flow;exit;;6564989
168;2021-01-03T12:00:00+01:00;2021-01-03T13:00:00+01:00;CE;PL;PL---------;-----------;Distribution;Distribution;PL-TSO-0002;Aggregated Distribution - H-gas (PL);Physical Flow;exit;;24064255
169;2021-01-03T12:00:00+01:00;2021-01-03T13:00:00+01:00;CE;PL;PL---------;-----------;Distribution;Distribution;PL-TSO-0002;Aggregated Distribution - H-gas (PL)|Branice Czechy;Physical Flow;entry;;9135
170;2021-01-03T12:00:00+01:00;2021-01-03T13:00:00+01:00;CE;PL;PL---------;-----------;Final Consumers;Final Consumers;PL-TSO-0002;Final Consumers H-gas (PL)|Gas mixing facilities (PL);Physical Flow;exit;;7635359
171;2021-01-03T12:00:00+01:00;2021-01-03T13:00:00+01:00;CE;PL;PL---------;-----------;LNG Terminals;LNG Terminals;PL-TSO-0002;Swinoujscie;Physical Flow;entry;;2497950
172;2021-01-03T12:00:00+01:00;2021-01-03T13:00:00+01:00;CE;PL;PL---------;-----------;Production;Production;PL-TSO-0002;Domestic Gas Fields (PL)|Nitrogen Removal Plants (PL);Physical Flow;entry;;2512169
173;2021-01-03T12:00:00+01:00;2021-01-03T13:00:00+01:00;CE;PL;PL---------;-----------;Storage;Storage;PL-TSO-0002;GIM Kawerna|GIM Sanok |IM Wierzchowice;Physical Flow;exit;;0
174;2021-01-03T12:00:00+01:00;2021-01-03T13:00:00+01:00;CE;PL;PL---------;-----------;Storage;Storage;PL-TSO-0002;GIM Kawerna|GIM Sanok |IM Wierzchowice|Magazyn LNG Janowice;Physical Flow;entry;;6913265
175;2021-01-03T12:00:00+01:00;2021-01-03T13:00:00+01:00;CE;PL;PL---------;-----------;UA;Ukraine;PL-TSO-0002;GCP GAZ-SYSTEM/UA TSO;Physical Flow;exit;Gas TSO UA;0
176;2021-01-03T12:00:00+01:00;2021-01-03T13:00:00+01:00;CE;PL;PL---------;CZ---------;TransmissionCZ---------;Czech;PL-TSO-0002;Cieszyn (PL) / Český Těšín (CZ);Physical Flow;entry;;1105023
177;2021-01-03T12:00:00+01:00;2021-01-03T13:00:00+01:00;CE;PL;PL---------;CZ---------;TransmissionCZ---------;Czech;PL-TSO-0002;Cieszyn (PL) / Český Těšín (CZ);Physical Flow;exit;;0
178;2021-01-03T12:00:00+01:00;2021-01-03T13:00:00+01:00;CE;PL;PL---------;DE-GASPOOL-;TransmissionDE-GASPOOL-;GASPOOL;PL-TSO-0002;GCP GAZ-SYSTEM/ONTRAS;Physical Flow;entry;;174792
179;2021-01-03T12:00:00+01:00;2021-01-03T13:00:00+01:00;CE;PL;PL---------;DE-GASPOOL-;TransmissionDE-GASPOOL-;GASPOOL;PL-TSO-0002;GCP GAZ-SYSTEM/ONTRAS;Physical Flow;exit;;0
180;2021-01-03T12:00:00+01:00;2021-01-03T13:00:00+01:00;CE;PL;PL---------;PL-YAMAL---;TransmissionPL-YAMAL---;TGPS (YAMAL);PL-TSO-0002;Point of Interconnection (PWP) (PL);Physical Flow;entry;;6565559
181;2021-01-03T12:00:00+01:00;2021-01-03T13:00:00+01:00;CE;PL;PL---------;PL-YAMAL---;TransmissionPL-YAMAL---;TGPS (YAMAL);PL-TSO-0002;Point of Interconnection (PWP) (PL);Physical Flow;exit;;0
182;2021-01-03T12:00:00+01:00;2021-01-03T13:00:00+01:00;CE;PL;PL-L-gas---;-----------;Distribution;Distribution;PL-TSO-0002;Aggregated Distribution - L-gas (PL);Physical Flow;entry;;463023
183;2021-01-03T12:00:00+01:00;2021-01-03T13:00:00+01:00;CE;PL;PL-L-gas---;-----------;Distribution;Distribution;PL-TSO-0002;Aggregated Distribution - L-gas (PL);Physical Flow;exit;;915066
184;2021-01-03T12:00:00+01:00;2021-01-03T13:00:00+01:00;CE;PL;PL-L-gas---;-----------;Final Consumers;Final Consumers;PL-TSO-0002;Final Consumers - L-gas (PL);Physical Flow;exit;;16519
185;2021-01-03T12:00:00+01:00;2021-01-03T13:00:00+01:00;CE;PL;PL-L-gas---;-----------;Production;Production;PL-TSO-0002;Domestic Gas Fields - L-gas (PL);Physical Flow;entry;;533404
186;2021-01-03T12:00:00+01:00;2021-01-03T13:00:00+01:00;CE;PL;PL-L-gas---;-----------;Production;Production;PL-TSO-0002;Nitrogen Removal Plants - L-gas (PL);Physical Flow;exit;;169912
187;2021-01-03T12:00:00+01:00;2021-01-03T13:00:00+01:00;CE;PL;PL-YAMAL---;-----------;BY;Belarus;PL-TSO-0001;Kondratki;Physical Flow;entry;Gazprom Belarus;42804996
188;2021-01-03T12:00:00+01:00;2021-01-03T13:00:00+01:00;CE;PL;PL-YAMAL---;DE-GASPOOL-;TransmissionDE-GASPOOL-;GASPOOL;PL-TSO-0001;Mallnow;Physical Flow;entry;;0
189;2021-01-03T12:00:00+01:00;2021-01-03T13:00:00+01:00;CE;PL;PL-YAMAL---;DE-GASPOOL-;TransmissionDE-GASPOOL-;GASPOOL;PL-TSO-0001;Mallnow;Physical Flow;exit;;35724036
190;2021-01-03T12:00:00+01:00;2021-01-03T13:00:00+01:00;CE;PL;PL-YAMAL---;PL---------;TransmissionPL---------;Poland H-gas;PL-TSO-0001;Point of Interconnection (PWP) (PL);Physical Flow;entry;;0
191;2021-01-03T12:00:00+01:00;2021-01-03T13:00:00+01:00;CE;PL;PL-YAMAL---;PL---------;TransmissionPL---------;Poland H-gas;PL-TSO-0001;Point of Interconnection (PWP) (PL);Physical Flow;exit;;6565559
192;2021-01-03T13:00:00+01:00;2021-01-03T14:00:00+01:00;CE;PL;PL---------;-----------;Distribution;Distribution;PL-TSO-0002;Aggregated Distribution - H-gas (PL);Physical Flow;exit;;23761612
193;2021-01-03T13:00:00+01:00;2021-01-03T14:00:00+01:00;CE;PL;PL---------;-----------;Distribution;Distribution;PL-TSO-0002;Aggregated Distribution - H-gas (PL)|Branice Czechy;Physical Flow;entry;;10300
194;2021-01-03T13:00:00+01:00;2021-01-03T14:00:00+01:00;CE;PL;PL---------;-----------;Final Consumers;Final Consumers;PL-TSO-0002;Final Consumers H-gas (PL)|Gas mixing facilities (PL);Physical Flow;exit;;7697036
195;2021-01-03T13:00:00+01:00;2021-01-03T14:00:00+01:00;CE;PL;PL---------;-----------;LNG Terminals;LNG Terminals;PL-TSO-0002;Swinoujscie;Physical Flow;entry;;2510015
196;2021-01-03T13:00:00+01:00;2021-01-03T14:00:00+01:00;CE;PL;PL---------;-----------;Production;Production;PL-TSO-0002;Domestic Gas Fields (PL)|Nitrogen Removal Plants (PL);Physical Flow;entry;;2511873
197;2021-01-03T13:00:00+01:00;2021-01-03T14:00:00+01:00;CE;PL;PL---------;-----------;Storage;Storage;PL-TSO-0002;GIM Kawerna|GIM Sanok |IM Wierzchowice;Physical Flow;exit;;0
198;2021-01-03T13:00:00+01:00;2021-01-03T14:00:00+01:00;CE;PL;PL---------;-----------;Storage;Storage;PL-TSO-0002;GIM Kawerna|GIM Sanok |IM Wierzchowice|Magazyn LNG Janowice;Physical Flow;entry;;6930229
199;2021-01-03T13:00:00+01:00;2021-01-03T14:00:00+01:00;CE;PL;PL---------;-----------;UA;Ukraine;PL-TSO-0002;GCP GAZ-SYSTEM/UA TSO;Physical Flow;exit;Gas TSO UA;0
200;2021-01-03T13:00:00+01:00;2021-01-03T14:00:00+01:00;CE;PL;PL---------;CZ---------;TransmissionCZ---------;Czech;PL-TSO-0002;Cieszyn (PL) / Český Těšín (CZ);Physical Flow;entry;;1104999
201;2021-01-03T13:00:00+01:00;2021-01-03T14:00:00+01:00;CE;PL;PL---------;CZ---------;TransmissionCZ---------;Czech;PL-TSO-0002;Cieszyn (PL) / Český Těšín (CZ);Physical Flow;exit;;0
202;2021-01-03T13:00:00+01:00;2021-01-03T14:00:00+01:00;CE;PL;PL---------;DE-GASPOOL-;TransmissionDE-GASPOOL-;GASPOOL;PL-TSO-0002;GCP GAZ-SYSTEM/ONTRAS;Physical Flow;entry;;174674
203;2021-01-03T13:00:00+01:00;2021-01-03T14:00:00+01:00;CE;PL;PL---------;DE-GASPOOL-;TransmissionDE-GASPOOL-;GASPOOL;PL-TSO-0002;GCP GAZ-SYSTEM/ONTRAS;Physical Flow;exit;;0
204;2021-01-03T13:00:00+01:00;2021-01-03T14:00:00+01:00;CE;PL;PL---------;PL-YAMAL---;TransmissionPL-YAMAL---;TGPS (YAMAL);PL-TSO-0002;Point of Interconnection (PWP) (PL);Physical Flow;entry;;6566525
205;2021-01-03T13:00:00+01:00;2021-01-03T14:00:00+01:00;CE;PL;PL---------;PL-YAMAL---;TransmissionPL-YAMAL---;TGPS (YAMAL);PL-TSO-0002;Point of Interconnection (PWP) (PL);Physical Flow;exit;;0
206;2021-01-03T13:00:00+01:00;2021-01-03T14:00:00+01:00;CE;PL;PL-L-gas---;-----------;Distribution;Distribution;PL-TSO-0002;Aggregated Distribution - L-gas (PL);Physical Flow;entry;;461236
207;2021-01-03T13:00:00+01:00;2021-01-03T14:00:00+01:00;CE;PL;PL-L-gas---;-----------;Distribution;Distribution;PL-TSO-0002;Aggregated Distribution - L-gas (PL);Physical Flow;exit;;890440
208;2021-01-03T13:00:00+01:00;2021-01-03T14:00:00+01:00;CE;PL;PL-L-gas---;-----------;Final Consumers;Final Consumers;PL-TSO-0002;Final Consumers - L-gas (PL);Physical Flow;exit;;17921
209;2021-01-03T13:00:00+01:00;2021-01-03T14:00:00+01:00;CE;PL;PL-L-gas---;-----------;Production;Production;PL-TSO-0002;Domestic Gas Fields - L-gas (PL);Physical Flow;entry;;540131
210;2021-01-03T13:00:00+01:00;2021-01-03T14:00:00+01:00;CE;PL;PL-L-gas---;-----------;Production;Production;PL-TSO-0002;Nitrogen Removal Plants - L-gas (PL);Physical Flow;exit;;180239
211;2021-01-03T13:00:00+01:00;2021-01-03T14:00:00+01:00;CE;PL;PL-YAMAL---;-----------;BY;Belarus;PL-TSO-0001;Kondratki;Physical Flow;entry;Gazprom Belarus;42798672
212;2021-01-03T13:00:00+01:00;2021-01-03T14:00:00+01:00;CE;PL;PL-YAMAL---;DE-GASPOOL-;TransmissionDE-GASPOOL-;GASPOOL;PL-TSO-0001;Mallnow;Physical Flow;entry;;0
213;2021-01-03T13:00:00+01:00;2021-01-03T14:00:00+01:00;CE;PL;PL-YAMAL---;DE-GASPOOL-;TransmissionDE-GASPOOL-;GASPOOL;PL-TSO-0001;Mallnow;Physical Flow;exit;;35718280
214;2021-01-03T13:00:00+01:00;2021-01-03T14:00:00+01:00;CE;PL;PL-YAMAL---;PL---------;TransmissionPL---------;Poland H-gas;PL-TSO-0001;Point of Interconnection (PWP) (PL);Physical Flow;entry;;0
215;2021-01-03T13:00:00+01:00;2021-01-03T14:00:00+01:00;CE;PL;PL-YAMAL---;PL---------;TransmissionPL---------;Poland H-gas;PL-TSO-0001;Point of Interconnection (PWP) (PL);Physical Flow;exit;;6566525
216;2021-01-03T14:00:00+01:00;2021-01-03T15:00:00+01:00;CE;PL;PL---------;-----------;Distribution;Distribution;PL-TSO-0002;Aggregated Distribution - H-gas (PL);Physical Flow;exit;;23293399
217;2021-01-03T14:00:00+01:00;2021-01-03T15:00:00+01:00;CE;PL;PL---------;-----------;Distribution;Distribution;PL-TSO-0002;Aggregated Distribution - H-gas (PL)|Branice Czechy;Physical Flow;entry;;14558
218;2021-01-03T14:00:00+01:00;2021-01-03T15:00:00+01:00;CE;PL;PL---------;-----------;Final Consumers;Final Consumers;PL-TSO-0002;Final Consumers H-gas (PL)|Gas mixing facilities (PL);Physical Flow;exit;;7678259
219;2021-01-03T14:00:00+01:00;2021-01-03T15:00:00+01:00;CE;PL;PL---------;-----------;LNG Terminals;LNG Terminals;PL-TSO-0002;Swinoujscie;Physical Flow;entry;;2500736
220;2021-01-03T14:00:00+01:00;2021-01-03T15:00:00+01:00;CE;PL;PL---------;-----------;Production;Production;PL-TSO-0002;Domestic Gas Fields (PL)|Nitrogen Removal Plants (PL);Physical Flow;entry;;2534254
221;2021-01-03T14:00:00+01:00;2021-01-03T15:00:00+01:00;CE;PL;PL---------;-----------;Storage;Storage;PL-TSO-0002;GIM Kawerna|GIM Sanok |IM Wierzchowice;Physical Flow;exit;;0
222;2021-01-03T14:00:00+01:00;2021-01-03T15:00:00+01:00;CE;PL;PL---------;-----------;Storage;Storage;PL-TSO-0002;GIM Kawerna|GIM Sanok |IM Wierzchowice|Magazyn LNG Janowice;Physical Flow;entry;;6929813
223;2021-01-03T14:00:00+01:00;2021-01-03T15:00:00+01:00;CE;PL;PL---------;-----------;UA;Ukraine;PL-TSO-0002;GCP GAZ-SYSTEM/UA TSO;Physical Flow;exit;Gas TSO UA;0
224;2021-01-03T14:00:00+01:00;2021-01-03T15:00:00+01:00;CE;PL;PL---------;CZ---------;TransmissionCZ---------;Czech;PL-TSO-0002;Cieszyn (PL) / Český Těšín (CZ);Physical Flow;entry;;1107408
225;2021-01-03T14:00:00+01:00;2021-01-03T15:00:00+01:00;CE;PL;PL---------;CZ---------;TransmissionCZ---------;Czech;PL-TSO-0002;Cieszyn (PL) / Český Těšín (CZ);Physical Flow;exit;;0
226;2021-01-03T14:00:00+01:00;2021-01-03T15:00:00+01:00;CE;PL;PL---------;DE-GASPOOL-;TransmissionDE-GASPOOL-;GASPOOL;PL-TSO-0002;GCP GAZ-SYSTEM/ONTRAS;Physical Flow;entry;;174591
227;2021-01-03T14:00:00+01:00;2021-01-03T15:00:00+01:00;CE;PL;PL---------;DE-GASPOOL-;TransmissionDE-GASPOOL-;GASPOOL;PL-TSO-0002;GCP GAZ-SYSTEM/ONTRAS;Physical Flow;exit;;0
228;2021-01-03T14:00:00+01:00;2021-01-03T15:00:00+01:00;CE;PL;PL---------;PL-YAMAL---;TransmissionPL-YAMAL---;TGPS (YAMAL);PL-TSO-0002;Point of Interconnection (PWP) (PL);Physical Flow;entry;;6565266
229;2021-01-03T14:00:00+01:00;2021-01-03T15:00:00+01:00;CE;PL;PL---------;PL-YAMAL---;TransmissionPL-YAMAL---;TGPS (YAMAL);PL-TSO-0002;Point of Interconnection (PWP) (PL);Physical Flow;exit;;0
230;2021-01-03T14:00:00+01:00;2021-01-03T15:00:00+01:00;CE;PL;PL-L-gas---;-----------;Distribution;Distribution;PL-TSO-0002;Aggregated Distribution - L-gas (PL);Physical Flow;entry;;478687
231;2021-01-03T14:00:00+01:00;2021-01-03T15:00:00+01:00;CE;PL;PL-L-gas---;-----------;Distribution;Distribution;PL-TSO-0002;Aggregated Distribution - L-gas (PL);Physical Flow;exit;;860925
232;2021-01-03T14:00:00+01:00;2021-01-03T15:00:00+01:00;CE;PL;PL-L-gas---;-----------;Final Consumers;Final Consumers;PL-TSO-0002;Final Consumers - L-gas (PL);Physical Flow;exit;;16524
233;2021-01-03T14:00:00+01:00;2021-01-03T15:00:00+01:00;CE;PL;PL-L-gas---;-----------;Production;Production;PL-TSO-0002;Domestic Gas Fields - L-gas (PL);Physical Flow;entry;;542554
234;2021-01-03T14:00:00+01:00;2021-01-03T15:00:00+01:00;CE;PL;PL-L-gas---;-----------;Production;Production;PL-TSO-0002;Nitrogen Removal Plants - L-gas (PL);Physical Flow;exit;;185229
235;2021-01-03T14:00:00+01:00;2021-01-03T15:00:00+01:00;CE;PL;PL-YAMAL---;-----------;BY;Belarus;PL-TSO-0001;Kondratki;Physical Flow;entry;Gazprom Belarus;42803820
236;2021-01-03T14:00:00+01:00;2021-01-03T15:00:00+01:00;CE;PL;PL-YAMAL---;DE-GASPOOL-;TransmissionDE-GASPOOL-;GASPOOL;PL-TSO-0001;Mallnow;Physical Flow;entry;;0
237;2021-01-03T14:00:00+01:00;2021-01-03T15:00:00+01:00;CE;PL;PL-YAMAL---;DE-GASPOOL-;TransmissionDE-GASPOOL-;GASPOOL;PL-TSO-0001;Mallnow;Physical Flow;exit;;35726127
238;2021-01-03T14:00:00+01:00;2021-01-03T15:00:00+01:00;CE;PL;PL-YAMAL---;PL---------;TransmissionPL---------;Poland H-gas;PL-TSO-0001;Point of Interconnection (PWP) (PL);Physical Flow;entry;;0
239;2021-01-03T14:00:00+01:00;2021-01-03T15:00:00+01:00;CE;PL;PL-YAMAL---;PL---------;TransmissionPL---------;Poland H-gas;PL-TSO-0001;Point of Interconnection (PWP) (PL);Physical Flow;exit;;6565266
