;adjacent_bz_key;adjacent_systems_label;country_key;direction_key;indicator;period_from;period_to;region_key;value
381;K-SE-------;Joint Bal Zone DK/SE;DE;aggregated;Allocation;2021-01-09T06:00:00+01:00;2021-01-10T06:00:00+01:00;WE;-69665904.0
382;K-SE-------;Joint Bal Zone DK/SE;DE;aggregated;Nomination/Renomination;2021-01-09T06:00:00+01:00;2021-01-10T06:00:00+01:00;WE;-69665904.0
383;K-SE-------;Joint Bal Zone DK/SE;DE;aggregated;Physical Flow;2021-01-09T06:00:00+01:00;2021-01-10T06:00:00+01:00;WE;-69605522.0
384;NL---------;Netherlands;DE;aggregated;Allocation;2021-01-09T06:00:00+01:00;2021-01-10T06:00:00+01:00;WE;214546650.0
385;NL---------;Netherlands;DE;aggregated;Nomination/Renomination;2021-01-09T06:00:00+01:00;2021-01-10T06:00:00+01:00;WE;214546650.0
386;NL---------;Netherlands;DE;aggregated;Physical Flow;2021-01-09T06:00:00+01:00;2021-01-10T06:00:00+01:00;WE;1006767537.9
387;PL---------;Poland H-gas;DE;aggregated;Allocation;2021-01-09T06:00:00+01:00;2021-01-10T06:00:00+01:00;WE;-25968000.0
388;PL---------;Poland H-gas;DE;aggregated;Nomination/Renomination;2021-01-09T06:00:00+01:00;2021-01-10T06:00:00+01:00;WE;-25968000.0
389;PL---------;Poland H-gas;DE;aggregated;Physical Flow;2021-01-09T06:00:00+01:00;2021-01-10T06:00:00+01:00;WE;-26409650.0
390;PL-YAMAL---;TGPS (YAMAL);DE;aggregated;Allocation;2021-01-09T06:00:00+01:00;2021-01-10T06:00:00+01:00;WE;855214728.0
391;PL-YAMAL---;TGPS (YAMAL);DE;aggregated;Nomination/Renomination;2021-01-09T06:00:00+01:00;2021-01-10T06:00:00+01:00;WE;855214728.0
392;PL-YAMAL---;TGPS (YAMAL);DE;aggregated;Physical Flow;2021-01-09T06:00:00+01:00;2021-01-10T06:00:00+01:00;WE;855144780.0
393;R----------;TRF;DE;aggregated;Allocation;2021-01-09T06:00:00+01:00;2021-01-10T06:00:00+01:00;WE;-362764192.0
394;R----------;TRF;DE;aggregated;Nomination/Renomination;2021-01-09T06:00:00+01:00;2021-01-10T06:00:00+01:00;WE;-362764192.0
395;R----------;TRF;DE;aggregated;Physical Flow;2021-01-09T06:00:00+01:00;2021-01-10T06:00:00+01:00;WE;-1061382808.0
396;-----------;Final Consumers;DE;aggregated;Allocation;2021-01-10T06:00:00+01:00;2021-01-11T06:00:00+01:00;WE;-246659587.8
397;-----------;Final Consumers;DE;aggregated;Physical Flow;2021-01-10T06:00:00+01:00;2021-01-11T06:00:00+01:00;WE;-578230559.2
398;-----------;Production;DE;aggregated;Allocation;2021-01-10T06:00:00+01:00;2021-01-11T06:00:00+01:00;WE;59430015.0
399;-----------;Production;DE;aggregated;Nomination/Renomination;2021-01-10T06:00:00+01:00;2021-01-11T06:00:00+01:00;WE;65751396.0
400;-----------;Production;DE;aggregated;Physical Flow;2021-01-10T06:00:00+01:00;2021-01-11T06:00:00+01:00;WE;128616880.874
401;-----------;Storage;DE;aggregated;Allocation;2021-01-10T06:00:00+01:00;2021-01-11T06:00:00+01:00;WE;2271453936.0
402;-----------;Storage;DE;aggregated;Nomination/Renomination;2021-01-10T06:00:00+01:00;2021-01-11T06:00:00+01:00;WE;2521831048.0
403;-----------;Storage;DE;aggregated;Physical Flow;2021-01-10T06:00:00+01:00;2021-01-11T06:00:00+01:00;WE;3355545211.4
404;-----------;Transmission;DE;aggregated;Allocation;2021-01-10T06:00:00+01:00;2021-01-11T06:00:00+01:00;WE;2021935693.0
405;-----------;Transmission;DE;aggregated;Nomination/Renomination;2021-01-10T06:00:00+01:00;2021-01-11T06:00:00+01:00;WE;2021935693.0
406;-----------;Transmission;DE;aggregated;Physical Flow;2021-01-10T06:00:00+01:00;2021-01-11T06:00:00+01:00;WE;4016209355.6
407;AT---------;Austria;DE;aggregated;Allocation;2021-01-10T06:00:00+01:00;2021-01-11T06:00:00+01:00;WE;140237533.0
408;AT---------;Austria;DE;aggregated;Nomination/Renomination;2021-01-10T06:00:00+01:00;2021-01-11T06:00:00+01:00;WE;17541598.0
409;AT---------;Austria;DE;aggregated;Physical Flow;2021-01-10T06:00:00+01:00;2021-01-11T06:00:00+01:00;WE;156567852.0
410;CH---------;Switzerland;DE;aggregated;Allocation;2021-01-10T06:00:00+01:00;2021-01-11T06:00:00+01:00;WE;-144587292.0
411;CH---------;Switzerland;DE;aggregated;Nomination/Renomination;2021-01-10T06:00:00+01:00;2021-01-11T06:00:00+01:00;WE;-144587292.0
412;CH---------;Switzerland;DE;aggregated;Physical Flow;2021-01-10T06:00:00+01:00;2021-01-11T06:00:00+01:00;WE;-287246175.0
413;CZ---------;Czech;DE;aggregated;Allocation;2021-01-10T06:00:00+01:00;2021-01-11T06:00:00+01:00;WE;-515257636.0
414;CZ---------;Czech;DE;aggregated;Nomination/Renomination;2021-01-10T06:00:00+01:00;2021-01-11T06:00:00+01:00;WE;-515257636.0
415;CZ---------;Czech;DE;aggregated;Physical Flow;2021-01-10T06:00:00+01:00;2021-01-11T06:00:00+01:00;WE;-1741561806.0
416;DE-GASPOOL-;GASPOOL;DE;aggregated;Allocation;2021-01-10T06:00:00+01:00;2021-01-11T06:00:00+01:00;WE;166407456.0
417;DE-GASPOOL-;GASPOOL;DE;aggregated;Nomination/Renomination;2021-01-10T06:00:00+01:00;2021-01-11T06:00:00+01:00;WE;166407456.0
418;DE-GASPOOL-;GASPOOL;DE;aggregated;Physical Flow;2021-01-10T06:00:00+01:00;2021-01-11T06:00:00+01:00;WE;647785725.6
419;DE-NCG-----;NCG;DE;aggregated;Allocation;2021-01-10T06:00:00+01:00;2021-01-11T06:00:00+01:00;WE;-166407456.0
420;DE-NCG-----;NCG;DE;aggregated;Nomination/Renomination;2021-01-10T06:00:00+01:00;2021-01-11T06:00:00+01:00;WE;-166407456.0
421;DE-NCG-----;NCG;DE;aggregated;Physical Flow;2021-01-10T06:00:00+01:00;2021-01-11T06:00:00+01:00;WE;-562925197.0
422;E-LUX------;BeLux;DE;aggregated;Allocation;2021-01-10T06:00:00+01:00;2021-01-11T06:00:00+01:00;WE;-355739784.0
423;E-LUX------;BeLux;DE;aggregated;Nomination/Renomination;2021-01-10T06:00:00+01:00;2021-01-11T06:00:00+01:00;WE;-355638784.0
424;E-LUX------;BeLux;DE;aggregated;Physical Flow;2021-01-10T06:00:00+01:00;2021-01-11T06:00:00+01:00;WE;-361397541.9
425;K-SE-------;Joint Bal Zone DK/SE;DE;aggregated;Allocation;2021-01-10T06:00:00+01:00;2021-01-11T06:00:00+01:00;WE;-69665904.0
426;K-SE-------;Joint Bal Zone DK/SE;DE;aggregated;Nomination/Renomination;2021-01-10T06:00:00+01:00;2021-01-11T06:00:00+01:00;WE;-69665904.0
427;K-SE-------;Joint Bal Zone DK/SE;DE;aggregated;Physical Flow;2021-01-10T06:00:00+01:00;2021-01-11T06:00:00+01:00;WE;-69578569.0
428;NL---------;Netherlands;DE;aggregated;Allocation;2021-01-10T06:00:00+01:00;2021-01-11T06:00:00+01:00;WE;262969526.0
429;NL---------;Netherlands;DE;aggregated;Nomination/Renomination;2021-01-10T06:00:00+01:00;2021-01-11T06:00:00+01:00;WE;263369526.0
430;NL---------;Netherlands;DE;aggregated;Physical Flow;2021-01-10T06:00:00+01:00;2021-01-11T06:00:00+01:00;WE;1158842219.1
431;PL---------;Poland H-gas;DE;aggregated;Allocation;2021-01-10T06:00:00+01:00;2021-01-11T06:00:00+01:00;WE;-25968000.0
432;PL---------;Poland H-gas;DE;aggregated;Nomination/Renomination;2021-01-10T06:00:00+01:00;2021-01-11T06:00:00+01:00;WE;-25968000.0
433;PL---------;Poland H-gas;DE;aggregated;Physical Flow;2021-01-10T06:00:00+01:00;2021-01-11T06:00:00+01:00;WE;-26418080.0
434;PL-YAMAL---;TGPS (YAMAL);DE;aggregated;Allocation;2021-01-10T06:00:00+01:00;2021-01-11T06:00:00+01:00;WE;851260872.0
435;PL-YAMAL---;TGPS (YAMAL);DE;aggregated;Nomination/Renomination;2021-01-10T06:00:00+01:00;2021-01-11T06:00:00+01:00;WE;851260872.0
436;PL-YAMAL---;TGPS (YAMAL);DE;aggregated;Physical Flow;2021-01-10T06:00:00+01:00;2021-01-11T06:00:00+01:00;WE;851245399.0
437;R----------;TRF;DE;aggregated;Allocation;2021-01-10T06:00:00+01:00;2021-01-11T06:00:00+01:00;WE;-289664192.0
438;R----------;TRF;DE;aggregated;Nomination/Renomination;2021-01-10T06:00:00+01:00;2021-01-11T06:00:00+01:00;WE;-289664192.0
439;R----------;TRF;DE;aggregated;Physical Flow;2021-01-10T06:00:00+01:00;2021-01-11T06:00:00+01:00;WE;-914294873.0
440;-----------;Final Consumers;DE;aggregated;Allocation;2021-01-11T06:00:00+01:00;2021-01-12T06:00:00+01:00;WE;-229938772.5
441;-----------;Final Consumers;DE;aggregated;Physical Flow;2021-01-11T06:00:00+01:00;2021-01-12T06:00:00+01:00;WE;-581369754.2
442;-----------;Production;DE;aggregated;Allocation;2021-01-11T06:00:00+01:00;2021-01-12T06:00:00+01:00;WE;57836783.0
443;-----------;Production;DE;aggregated;Nomination/Renomination;2021-01-11T06:00:00+01:00;2021-01-12T06:00:00+01:00;WE;64944317.0
444;-----------;Production;DE;aggregated;Physical Flow;2021-01-11T06:00:00+01:00;2021-01-12T06:00:00+01:00;WE;128934315.248
445;-----------;Storage;DE;aggregated;Allocation;2021-01-11T06:00:00+01:00;2021-01-12T06:00:00+01:00;WE;2607808190.0
446;-----------;Storage;DE;aggregated;Nomination/Renomination;2021-01-11T06:00:00+01:00;2021-01-12T06:00:00+01:00;WE;2910362622.0
447;-----------;Storage;DE;aggregated;Physical Flow;2021-01-11T06:00:00+01:00;2021-01-12T06:00:00+01:00;WE;3766311651.1
448;-----------;Transmission;DE;aggregated;Allocation;2021-01-11T06:00:00+01:00;2021-01-12T06:00:00+01:00;WE;2066150176.0
449;-----------;Transmission;DE;aggregated;Nomination/Renomination;2021-01-11T06:00:00+01:00;2021-01-12T06:00:00+01:00;WE;2066150176.0
450;-----------;Transmission;DE;aggregated;Physical Flow;2021-01-11T06:00:00+01:00;2021-01-12T06:00:00+01:00;WE;3937712351.2
451;AT---------;Austria;DE;aggregated;Allocation;2021-01-11T06:00:00+01:00;2021-01-12T06:00:00+01:00;WE;73202299.0
452;AT---------;Austria;DE;aggregated;Nomination/Renomination;2021-01-11T06:00:00+01:00;2021-01-12T06:00:00+01:00;WE;-40717663.0
453;AT---------;Austria;DE;aggregated;Physical Flow;2021-01-11T06:00:00+01:00;2021-01-12T06:00:00+01:00;WE;30373503.0
454;CH---------;Switzerland;DE;aggregated;Allocation;2021-01-11T06:00:00+01:00;2021-01-12T06:00:00+01:00;WE;-317022818.0
455;CH---------;Switzerland;DE;aggregated;Nomination/Renomination;2021-01-11T06:00:00+01:00;2021-01-12T06:00:00+01:00;WE;-317022818.0
456;CH---------;Switzerland;DE;aggregated;Physical Flow;2021-01-11T06:00:00+01:00;2021-01-12T06:00:00+01:00;WE;-624370311.0
457;CZ---------;Czech;DE;aggregated;Allocation;2021-01-11T06:00:00+01:00;2021-01-12T06:00:00+01:00;WE;-518169683.0
458;CZ---------;Czech;DE;aggregated;Nomination/Renomination;2021-01-11T06:00:00+01:00;2021-01-12T06:00:00+01:00;WE;-518169683.0
459;CZ---------;Czech;DE;aggregated;Physical Flow;2021-01-11T06:00:00+01:00;2021-01-12T06:00:00+01:00;WE;-1686852689.0
460;DE-GASPOOL-;GASPOOL;DE;aggregated;Allocation;2021-01-11T06:00:00+01:00;2021-01-12T06:00:00+01:00;WE;166407336.0
461;DE-GASPOOL-;GASPOOL;DE;aggregated;Nomination/Renomination;2021-01-11T06:00:00+01:00;2021-01-12T06:00:00+01:00;WE;166407336.0
462;DE-GASPOOL-;GASPOOL;DE;aggregated;Physical Flow;2021-01-11T06:00:00+01:00;2021-01-12T06:00:00+01:00;WE;598359425.897
463;DE-NCG-----;NCG;DE;aggregated;Allocation;2021-01-11T06:00:00+01:00;2021-01-12T06:00:00+01:00;WE;-166407336.0
464;DE-NCG-----;NCG;DE;aggregated;Nomination/Renomination;2021-01-11T06:00:00+01:00;2021-01-12T06:00:00+01:00;WE;-166407336.0
465;DE-NCG-----;NCG;DE;aggregated;Physical Flow;2021-01-11T06:00:00+01:00;2021-01-12T06:00:00+01:00;WE;-563127508.0
466;E-LUX------;BeLux;DE;aggregated;Allocation;2021-01-11T06:00:00+01:00;2021-01-12T06:00:00+01:00;WE;-319186766.0
467;E-LUX------;BeLux;DE;aggregated;Nomination/Renomination;2021-01-11T06:00:00+01:00;2021-01-12T06:00:00+01:00;WE;-319186766.0
468;E-LUX------;BeLux;DE;aggregated;Physical Flow;2021-01-11T06:00:00+01:00;2021-01-12T06:00:00+01:00;WE;-318730612.5
469;K-SE-------;Joint Bal Zone DK/SE;DE;aggregated;Allocation;2021-01-11T06:00:00+01:00;2021-01-12T06:00:00+01:00;WE;-68465904.0
470;K-SE-------;Joint Bal Zone DK/SE;DE;aggregated;Nomination/Renomination;2021-01-11T06:00:00+01:00;2021-01-12T06:00:00+01:00;WE;-68465904.0
471;K-SE-------;Joint Bal Zone DK/SE;DE;aggregated;Physical Flow;2021-01-11T06:00:00+01:00;2021-01-12T06:00:00+01:00;WE;-68375102.0
472;NL---------;Netherlands;DE;aggregated;Allocation;2021-01-11T06:00:00+01:00;2021-01-12T06:00:00+01:00;WE;309651556.0
473;NL---------;Netherlands;DE;aggregated;Nomination/Renomination;2021-01-11T06:00:00+01:00;2021-01-12T06:00:00+01:00;WE;309651556.0
474;NL---------;Netherlands;DE;aggregated;Physical Flow;2021-01-11T06:00:00+01:00;2021-01-12T06:00:00+01:00;WE;1342570206.5
475;PL---------;Poland H-gas;DE;aggregated;Allocation;2021-01-11T06:00:00+01:00;2021-01-12T06:00:00+01:00;WE;-25968000.0
476;PL---------;Poland H-gas;DE;aggregated;Nomination/Renomination;2021-01-11T06:00:00+01:00;2021-01-12T06:00:00+01:00;WE;-25968000.0
477;PL---------;Poland H-gas;DE;aggregated;Physical Flow;2021-01-11T06:00:00+01:00;2021-01-12T06:00:00+01:00;WE;-26433850.0
478;PL-YAMAL---;TGPS (YAMAL);DE;aggregated;Allocation;2021-01-11T06:00:00+01:00;2021-01-12T06:00:00+01:00;WE;851260872.0
479;PL-YAMAL---;TGPS (YAMAL);DE;aggregated;Nomination/Renomination;2021-01-11T06:00:00+01:00;2021-01-12T06:00:00+01:00;WE;851260872.0
480;PL-YAMAL---;TGPS (YAMAL);DE;aggregated;Physical Flow;2021-01-11T06:00:00+01:00;2021-01-12T06:00:00+01:00;WE;851351228.0
481;R----------;TRF;DE;aggregated;Allocation;2021-01-11T06:00:00+01:00;2021-01-12T06:00:00+01:00;WE;-258002162.0
482;R----------;TRF;DE;aggregated;Nomination/Renomination;2021-01-11T06:00:00+01:00;2021-01-12T06:00:00+01:00;WE;-259952692.0
483;R----------;TRF;DE;aggregated;Physical Flow;2021-01-11T06:00:00+01:00;2021-01-12T06:00:00+01:00;WE;-776593165.0
484;-----------;Final Consumers;DE;aggregated;Allocation;2021-01-12T06:00:00+01:00;2021-01-13T06:00:00+01:00;WE;-226937427.6
485;-----------;Final Consumers;DE;aggregated;Physical Flow;2021-01-12T06:00:00+01:00;2021-01-13T06:00:00+01:00;WE;-585414606.2
486;-----------;Production;DE;aggregated;Allocation;2021-01-12T06:00:00+01:00;2021-01-13T06:00:00+01:00;WE;59427196.0
487;-----------;Production;DE;aggregated;Nomination/Renomination;2021-01-12T06:00:00+01:00;2021-01-13T06:00:00+01:00;WE;69059053.0
488;-----------;Production;DE;aggregated;Physical Flow;2021-01-12T06:00:00+01:00;2021-01-13T06:00:00+01:00;WE;139328217.00599998
489;-----------;Storage;DE;aggregated;Allocation;2021-01-12T06:00:00+01:00;2021-01-13T06:00:00+01:00;WE;2680017980.0
490;-----------;Storage;DE;aggregated;Nomination/Renomination;2021-01-12T06:00:00+01:00;2021-01-13T06:00:00+01:00;WE;2988719725.0
491;-----------;Storage;DE;aggregated;Physical Flow;2021-01-12T06:00:00+01:00;2021-01-13T06:00:00+01:00;WE;3804839450.5
492;-----------;Transmission;DE;aggregated;Allocation;2021-01-12T06:00:00+01:00;2021-01-13T06:00:00+01:00;WE;1998495134.0
493;-----------;Transmission;DE;aggregated;Nomination/Renomination;2021-01-12T06:00:00+01:00;2021-01-13T06:00:00+01:00;WE;1999322742.0
494;-----------;Transmission;DE;aggregated;Physical Flow;2021-01-12T06:00:00+01:00;2021-01-13T06:00:00+01:00;WE;3776653464.2
495;AT---------;Austria;DE;aggregated;Allocation;2021-01-12T06:00:00+01:00;2021-01-13T06:00:00+01:00;WE;32439595.0
496;AT---------;Austria;DE;aggregated;Nomination/Renomination;2021-01-12T06:00:00+01:00;2021-01-13T06:00:00+01:00;WE;-92643886.0
497;AT---------;Austria;DE;aggregated;Physical Flow;2021-01-12T06:00:00+01:00;2021-01-13T06:00:00+01:00;WE;-70823051.11
498;CH---------;Switzerland;DE;aggregated;Allocation;2021-01-12T06:00:00+01:00;2021-01-13T06:00:00+01:00;WE;-323754226.0
499;CH---------;Switzerland;DE;aggregated;Nomination/Renomination;2021-01-12T06:00:00+01:00;2021-01-13T06:00:00+01:00;WE;-323790480.0
500;CH---------;Switzerland;DE;aggregated;Physical Flow;2021-01-12T06:00:00+01:00;2021-01-13T06:00:00+01:00;WE;-650689361.0
501;CZ---------;Czech;DE;aggregated;Allocation;2021-01-12T06:00:00+01:00;2021-01-13T06:00:00+01:00;WE;-517248225.0
502;CZ---------;Czech;DE;aggregated;Nomination/Renomination;2021-01-12T06:00:00+01:00;2021-01-13T06:00:00+01:00;WE;-517248225.0
503;CZ---------;Czech;DE;aggregated;Physical Flow;2021-01-12T06:00:00+01:00;2021-01-13T06:00:00+01:00;WE;-1695288830.0
504;DE-GASPOOL-;GASPOOL;DE;aggregated;Allocation;2021-01-12T06:00:00+01:00;2021-01-13T06:00:00+01:00;WE;166407582.0
505;DE-GASPOOL-;GASPOOL;DE;aggregated;Nomination/Renomination;2021-01-12T06:00:00+01:00;2021-01-13T06:00:00+01:00;WE;166407432.0
506;DE-GASPOOL-;GASPOOL;DE;aggregated;Physical Flow;2021-01-12T06:00:00+01:00;2021-01-13T06:00:00+01:00;WE;472070257.97599995
507;DE-NCG-----;NCG;DE;aggregated;Allocation;2021-01-12T06:00:00+01:00;2021-01-13T06:00:00+01:00;WE;-166407432.0
508;DE-NCG-----;NCG;DE;aggregated;Nomination/Renomination;2021-01-12T06:00:00+01:00;2021-01-13T06:00:00+01:00;WE;-166407432.0
509;DE-NCG-----;NCG;DE;aggregated;Physical Flow;2021-01-12T06:00:00+01:00;2021-01-13T06:00:00+01:00;WE;-429168603.0
510;E-LUX------;BeLux;DE;aggregated;Allocation;2021-01-12T06:00:00+01:00;2021-01-13T06:00:00+01:00;WE;-424143784.0
511;E-LUX------;BeLux;DE;aggregated;Nomination/Renomination;2021-01-12T06:00:00+01:00;2021-01-13T06:00:00+01:00;WE;-440055784.0
512;E-LUX------;BeLux;DE;aggregated;Physical Flow;2021-01-12T06:00:00+01:00;2021-01-13T06:00:00+01:00;WE;-443317780.9
513;K-SE-------;Joint Bal Zone DK/SE;DE;aggregated;Allocation;2021-01-12T06:00:00+01:00;2021-01-13T06:00:00+01:00;WE;-77496904.0
514;K-SE-------;Joint Bal Zone DK/SE;DE;aggregated;Nomination/Renomination;2021-01-12T06:00:00+01:00;2021-01-13T06:00:00+01:00;WE;-77496904.0
515;K-SE-------;Joint Bal Zone DK/SE;DE;aggregated;Physical Flow;2021-01-12T06:00:00+01:00;2021-01-13T06:00:00+01:00;WE;-77411893.0
516;NL---------;Netherlands;DE;aggregated;Allocation;2021-01-12T06:00:00+01:00;2021-01-13T06:00:00+01:00;WE;340111072.0
517;NL---------;Netherlands;DE;aggregated;Nomination/Renomination;2021-01-12T06:00:00+01:00;2021-01-13T06:00:00+01:00;WE;343141072.0
518;NL---------;Netherlands;DE;aggregated;Physical Flow;2021-01-12T06:00:00+01:00;2021-01-13T06:00:00+01:00;WE;1424125607.7
519;PL---------;Poland H-gas;DE;aggregated;Allocation;2021-01-12T06:00:00+01:00;2021-01-13T06:00:00+01:00;WE;-47328000.0
520;PL---------;Poland H-gas;DE;aggregated;Nomination/Renomination;2021-01-12T06:00:00+01:00;2021-01-13T06:00:00+01:00;WE;-47328000.0
521;PL---------;Poland H-gas;DE;aggregated;Physical Flow;2021-01-12T06:00:00+01:00;2021-01-13T06:00:00+01:00;WE;-46122740.0
522;PL-YAMAL---;TGPS (YAMAL);DE;aggregated;Allocation;2021-01-12T06:00:00+01:00;2021-01-13T06:00:00+01:00;WE;851260872.0
523;PL-YAMAL---;TGPS (YAMAL);DE;aggregated;Nomination/Renomination;2021-01-12T06:00:00+01:00;2021-01-13T06:00:00+01:00;WE;851260872.0
524;PL-YAMAL---;TGPS (YAMAL);DE;aggregated;Physical Flow;2021-01-12T06:00:00+01:00;2021-01-13T06:00:00+01:00;WE;851134692.0
525;R----------;TRF;DE;aggregated;Allocation;2021-01-12T06:00:00+01:00;2021-01-13T06:00:00+01:00;WE;-300484210.0
526;R----------;TRF;DE;aggregated;Nomination/Renomination;2021-01-12T06:00:00+01:00;2021-01-13T06:00:00+01:00;WE;-300484210.0
527;R----------;TRF;DE;aggregated;Physical Flow;2021-01-12T06:00:00+01:00;2021-01-13T06:00:00+01:00;WE;-937680619.0
528;-----------;Final Consumers;DE;aggregated;Allocation;2021-01-13T06:00:00+01:00;2021-01-14T06:00:00+01:00;WE;-202838933.2
529;-----------;Final Consumers;DE;aggregated;Physical Flow;2021-01-13T06:00:00+01:00;2021-01-14T06:00:00+01:00;WE;-548411060.0
530;-----------;Production;DE;aggregated;Allocation;2021-01-13T06:00:00+01:00;2021-01-14T06:00:00+01:00;WE;57928503.0
531;-----------;Production;DE;aggregated;Nomination/Renomination;2021-01-13T06:00:00+01:00;2021-01-14T06:00:00+01:00;WE;69660402.0
532;-----------;Production;DE;aggregated;Physical Flow;2021-01-13T06:00:00+01:00;2021-01-14T06:00:00+01:00;WE;142178177.578
533;-----------;Storage;DE;aggregated;Allocation;2021-01-13T06:00:00+01:00;2021-01-14T06:00:00+01:00;WE;2561634612.0
534;-----------;Storage;DE;aggregated;Nomination/Renomination;2021-01-13T06:00:00+01:00;2021-01-14T06:00:00+01:00;WE;2867693814.0
535;-----------;Storage;DE;aggregated;Physical Flow;2021-01-13T06:00:00+01:00;2021-01-14T06:00:00+01:00;WE;3854195213.8
536;-----------;Transmission;DE;aggregated;Allocation;2021-01-13T06:00:00+01:00;2021-01-14T06:00:00+01:00;WE;1948931346.0
537;-----------;Transmission;DE;aggregated;Nomination/Renomination;2021-01-13T06:00:00+01:00;2021-01-14T06:00:00+01:00;WE;1948931346.0
538;-----------;Transmission;DE;aggregated;Physical Flow;2021-01-13T06:00:00+01:00;2021-01-14T06:00:00+01:00;WE;3802403069.8
539;AT---------;Austria;DE;aggregated;Allocation;2021-01-13T06:00:00+01:00;2021-01-14T06:00:00+01:00;WE;130897412.0
540;AT---------;Austria;DE;aggregated;Nomination/Renomination;2021-01-13T06:00:00+01:00;2021-01-14T06:00:00+01:00;WE;8487333.0
541;AT---------;Austria;DE;aggregated;Physical Flow;2021-01-13T06:00:00+01:00;2021-01-14T06:00:00+01:00;WE;122471547.0
542;CH---------;Switzerland;DE;aggregated;Allocation;2021-01-13T06:00:00+01:00;2021-01-14T06:00:00+01:00;WE;-224223567.0
543;CH---------;Switzerland;DE;aggregated;Nomination/Renomination;2021-01-13T06:00:00+01:00;2021-01-14T06:00:00+01:00;WE;-224896234.0
544;CH---------;Switzerland;DE;aggregated;Physical Flow;2021-01-13T06:00:00+01:00;2021-01-14T06:00:00+01:00;WE;-454392060.0
545;CZ---------;Czech;DE;aggregated;Allocation;2021-01-13T06:00:00+01:00;2021-01-14T06:00:00+01:00;WE;-504099139.0
546;CZ---------;Czech;DE;aggregated;Nomination/Renomination;2021-01-13T06:00:00+01:00;2021-01-14T06:00:00+01:00;WE;-504099139.0
547;CZ---------;Czech;DE;aggregated;Physical Flow;2021-01-13T06:00:00+01:00;2021-01-14T06:00:00+01:00;WE;-1726611281.0
548;DE-GASPOOL-;GASPOOL;DE;aggregated;Allocation;2021-01-13T06:00:00+01:00;2021-01-14T06:00:00+01:00;WE;161161408.0
549;DE-GASPOOL-;GASPOOL;DE;aggregated;Nomination/Renomination;2021-01-13T06:00:00+01:00;2021-01-14T06:00:00+01:00;WE;161161408.0
550;DE-GASPOOL-;GASPOOL;DE;aggregated;Physical Flow;2021-01-13T06:00:00+01:00;2021-01-14T06:00:00+01:00;WE;553156659.857
551;DE-NCG-----;NCG;DE;aggregated;Allocation;2021-01-13T06:00:00+01:00;2021-01-14T06:00:00+01:00;WE;-161161408.0
552;DE-NCG-----;NCG;DE;aggregated;Nomination/Renomination;2021-01-13T06:00:00+01:00;2021-01-14T06:00:00+01:00;WE;-161161408.0
553;DE-NCG-----;NCG;DE;aggregated;Physical Flow;2021-01-13T06:00:00+01:00;2021-01-14T06:00:00+01:00;WE;-512037818.0
554;E-LUX------;BeLux;DE;aggregated;Allocation;2021-01-13T06:00:00+01:00;2021-01-14T06:00:00+01:00;WE;-469190272.0
555;E-LUX------;BeLux;DE;aggregated;Nomination/Renomination;2021-01-13T06:00:00+01:00;2021-01-14T06:00:00+01:00;WE;-469190272.0
556;E-LUX------;BeLux;DE;aggregated;Physical Flow;2021-01-13T06:00:00+01:00;2021-01-14T06:00:00+01:00;WE;-464208931.7
557;K-SE-------;Joint Bal Zone DK/SE;DE;aggregated;Allocation;2021-01-13T06:00:00+01:00;2021-01-14T06:00:00+01:00;WE;-72062904.0
558;K-SE-------;Joint Bal Zone DK/SE;DE;aggregated;Nomination/Renomination;2021-01-13T06:00:00+01:00;2021-01-14T06:00:00+01:00;WE;-72062904.0
559;K-SE-------;Joint Bal Zone DK/SE;DE;aggregated;Physical Flow;2021-01-13T06:00:00+01:00;2021-01-14T06:00:00+01:00;WE;-71994265.0
560;NL---------;Netherlands;DE;aggregated;Allocation;2021-01-13T06:00:00+01:00;2021-01-14T06:00:00+01:00;WE;359913572.0
561;NL---------;Netherlands;DE;aggregated;Nomination/Renomination;2021-01-13T06:00:00+01:00;2021-01-14T06:00:00+01:00;WE;359813572.0
562;NL---------;Netherlands;DE;aggregated;Physical Flow;2021-01-13T06:00:00+01:00;2021-01-14T06:00:00+01:00;WE;1050134444.2
563;PL---------;Poland H-gas;DE;aggregated;Allocation;2021-01-13T06:00:00+01:00;2021-01-14T06:00:00+01:00;WE;-42528000.0
564;PL---------;Poland H-gas;DE;aggregated;Nomination/Renomination;2021-01-13T06:00:00+01:00;2021-01-14T06:00:00+01:00;WE;-42528000.0
565;PL---------;Poland H-gas;DE;aggregated;Physical Flow;2021-01-13T06:00:00+01:00;2021-01-14T06:00:00+01:00;WE;-40851100.0
566;PL-YAMAL---;TGPS (YAMAL);DE;aggregated;Allocation;2021-01-13T06:00:00+01:00;2021-01-14T06:00:00+01:00;WE;851260872.0
567;PL-YAMAL---;TGPS (YAMAL);DE;aggregated;Nomination/Renomination;2021-01-13T06:00:00+01:00;2021-01-14T06:00:00+01:00;WE;851260872.0
568;PL-YAMAL---;TGPS (YAMAL);DE;aggregated;Physical Flow;2021-01-13T06:00:00+01:00;2021-01-14T06:00:00+01:00;WE;851426315.0
569;R----------;TRF;DE;aggregated;Allocation;2021-01-13T06:00:00+01:00;2021-01-14T06:00:00+01:00;WE;-400234686.0
