;period_from;period_to;region_key;country_key;adjacent_bz_key;adjacent_systems_key;adjacent_systems_label;indicator;direction_key;note;value
56;2021-01-01T06:00:00+01:00;2021-01-02T06:00:00+01:00;NWE;DE;FR----------;TransmissionFR----------;TRF;Allocation;entry;;0.0
57;2021-01-01T06:00:00+01:00;2021-01-02T06:00:00+01:00;NWE;DE;FR----------;TransmissionFR----------;TRF;Allocation;exit;;246233390.0
58;2021-01-01T06:00:00+01:00;2021-01-02T06:00:00+01:00;NWE;DE;FR----------;TransmissionFR----------;TRF;Nomination/Renomination;entry;;0.0
59;2021-01-01T06:00:00+01:00;2021-01-02T06:00:00+01:00;NWE;DE;FR----------;TransmissionFR----------;TRF;Nomination/Renomination;exit;;246233390.0
60;2021-01-01T06:00:00+01:00;2021-01-02T06:00:00+01:00;NWE;DE;FR----------;TransmissionFR----------;TRF;Physical Flow;exit;;769527693.0
61;2021-01-01T06:00:00+01:00;2021-01-02T06:00:00+01:00;NWE;DE;NL---------;TransmissionNL---------;Netherlands;Allocation;entry;;514285507.0
62;2021-01-01T06:00:00+01:00;2021-01-02T06:00:00+01:00;NWE;DE;NL---------;TransmissionNL---------;Netherlands;Allocation;exit;;351055392.0
63;2021-01-01T06:00:00+01:00;2021-01-02T06:00:00+01:00;NWE;DE;NL---------;TransmissionNL---------;Netherlands;Nomination/Renomination;entry;;517999507.0
64;2021-01-01T06:00:00+01:00;2021-01-02T06:00:00+01:00;NWE;DE;NL---------;TransmissionNL---------;Netherlands;Nomination/Renomination;exit;;351055392.0
65;2021-01-01T06:00:00+01:00;2021-01-02T06:00:00+01:00;NWE;DE;NL---------;TransmissionNL---------;Netherlands;Physical Flow;entry;;1357450460.6
66;2021-01-01T06:00:00+01:00;2021-01-02T06:00:00+01:00;NWE;DE;NL---------;TransmissionNL---------;Netherlands;Physical Flow;exit;;596747783.5
67;2021-01-01T06:00:00+01:00;2021-01-02T06:00:00+01:00;NWE;DE;PL---------;TransmissionPL---------;Poland H-gas;Allocation;entry;;0.0
68;2021-01-01T06:00:00+01:00;2021-01-02T06:00:00+01:00;NWE;DE;PL---------;TransmissionPL---------;Poland H-gas;Allocation;exit;;3912000.0
69;2021-01-01T06:00:00+01:00;2021-01-02T06:00:00+01:00;NWE;DE;PL---------;TransmissionPL---------;Poland H-gas;Nomination/Renomination;entry;;0.0
70;2021-01-01T06:00:00+01:00;2021-01-02T06:00:00+01:00;NWE;DE;PL---------;TransmissionPL---------;Poland H-gas;Nomination/Renomination;exit;;3912000.0
71;2021-01-01T06:00:00+01:00;2021-01-02T06:00:00+01:00;NWE;DE;PL---------;TransmissionPL---------;Poland H-gas;Physical Flow;entry;;0.0
72;2021-01-01T06:00:00+01:00;2021-01-02T06:00:00+01:00;NWE;DE;PL---------;TransmissionPL---------;Poland H-gas;Physical Flow;exit;;4047494.0
73;2021-01-01T06:00:00+01:00;2021-01-02T06:00:00+01:00;NWE;DE;PL-YAMAL---;TransmissionPL-YAMAL---;TGPS (YAMAL);Allocation;entry;;927747250.0
74;2021-01-01T06:00:00+01:00;2021-01-02T06:00:00+01:00;NWE;DE;PL-YAMAL---;TransmissionPL-YAMAL---;TGPS (YAMAL);Allocation;exit;;70128000.0
75;2021-01-01T06:00:00+01:00;2021-01-02T06:00:00+01:00;NWE;DE;PL-YAMAL---;TransmissionPL-YAMAL---;TGPS (YAMAL);Nomination/Renomination;entry;;927747250.0
76;2021-01-01T06:00:00+01:00;2021-01-02T06:00:00+01:00;NWE;DE;PL-YAMAL---;TransmissionPL-YAMAL---;TGPS (YAMAL);Nomination/Renomination;exit;;70128000.0
77;2021-01-01T06:00:00+01:00;2021-01-02T06:00:00+01:00;NWE;DE;PL-YAMAL---;TransmissionPL-YAMAL---;TGPS (YAMAL);Physical Flow;entry;;857558300.0
78;2021-01-01T06:00:00+01:00;2021-01-02T06:00:00+01:00;NWE;DE;PL-YAMAL---;TransmissionPL-YAMAL---;TGPS (YAMAL);Physical Flow;exit;;0.0
79;2021-01-02T06:00:00+01:00;2021-01-03T06:00:00+01:00;NWE;DE;-----------;Final Consumers;Final Consumers;Allocation;exit;;200137163.3
80;2021-01-02T06:00:00+01:00;2021-01-03T06:00:00+01:00;NWE;DE;-----------;Final Consumers;Final Consumers;Physical Flow;exit;;505700972.2
81;2021-01-02T06:00:00+01:00;2021-01-03T06:00:00+01:00;NWE;DE;-----------;Production;Production;Allocation;entry;;59929759.0
82;2021-01-02T06:00:00+01:00;2021-01-03T06:00:00+01:00;NWE;DE;-----------;Production;Production;Nomination/Renomination;entry;;67840603.0
83;2021-01-02T06:00:00+01:00;2021-01-03T06:00:00+01:00;NWE;DE;-----------;Production;Production;Physical Flow;entry;;131284426.014
84;2021-01-02T06:00:00+01:00;2021-01-03T06:00:00+01:00;NWE;DE;-----------;Storage;Storage;Allocation;entry;;1229923882.0
85;2021-01-02T06:00:00+01:00;2021-01-03T06:00:00+01:00;NWE;DE;-----------;Storage;Storage;Allocation;exit;;61164816.0
86;2021-01-02T06:00:00+01:00;2021-01-03T06:00:00+01:00;NWE;DE;-----------;Storage;Storage;Nomination/Renomination;entry;;1368271402.0
87;2021-01-02T06:00:00+01:00;2021-01-03T06:00:00+01:00;NWE;DE;-----------;Storage;Storage;Nomination/Renomination;exit;;65388936.0
88;2021-01-02T06:00:00+01:00;2021-01-03T06:00:00+01:00;NWE;DE;-----------;Storage;Storage;Physical Flow;entry;;1518889708.15
89;2021-01-02T06:00:00+01:00;2021-01-03T06:00:00+01:00;NWE;DE;-----------;Storage;Storage;Physical Flow;exit;;92029217.31
90;2021-01-02T06:00:00+01:00;2021-01-03T06:00:00+01:00;NWE;DE;-----------;Transmission;Russia;Allocation;entry;Nord Stream 2;400898592.0
91;2021-01-02T06:00:00+01:00;2021-01-03T06:00:00+01:00;NWE;DE;-----------;Transmission;Russia;Nomination/Renomination;entry;Nord Stream 2;400898592.0
92;2021-01-02T06:00:00+01:00;2021-01-03T06:00:00+01:00;NWE;DE;-----------;Transmission;Russia;Physical Flow;entry;Nord Stream 2;0.0
93;2021-01-02T06:00:00+01:00;2021-01-03T06:00:00+01:00;NWE;DE;AT---------;TransmissionAT---------;Austria;Allocation;entry;;170491149.0
94;2021-01-02T06:00:00+01:00;2021-01-03T06:00:00+01:00;NWE;DE;AT---------;TransmissionAT---------;Austria;Allocation;exit;;12287976.0
95;2021-01-02T06:00:00+01:00;2021-01-03T06:00:00+01:00;NWE;DE;AT---------;TransmissionAT---------;Austria;Nomination/Renomination;entry;;172651149.0
96;2021-01-02T06:00:00+01:00;2021-01-03T06:00:00+01:00;NWE;DE;AT---------;TransmissionAT---------;Austria;Nomination/Renomination;exit;;30604443.0
97;2021-01-02T06:00:00+01:00;2021-01-03T06:00:00+01:00;NWE;DE;AT---------;TransmissionAT---------;Austria;Physical Flow;entry;;356002866.1
98;2021-01-02T06:00:00+01:00;2021-01-03T06:00:00+01:00;NWE;DE;AT---------;TransmissionAT---------;Austria;Physical Flow;exit;;42589147.0
99;2021-01-02T06:00:00+01:00;2021-01-03T06:00:00+01:00;NWE;DE;BE-LUX------;TransmissionBE-LUX------;BeLux;Allocation;entry;;166560.0
100;2021-01-02T06:00:00+01:00;2021-01-03T06:00:00+01:00;NWE;DE;BE-LUX------;TransmissionBE-LUX------;BeLux;Allocation;exit;;136551344.0
101;2021-01-02T06:00:00+01:00;2021-01-03T06:00:00+01:00;NWE;DE;BE-LUX------;TransmissionBE-LUX------;BeLux;Nomination/Renomination;entry;;166560.0
102;2021-01-02T06:00:00+01:00;2021-01-03T06:00:00+01:00;NWE;DE;BE-LUX------;TransmissionBE-LUX------;BeLux;Nomination/Renomination;exit;;136551344.0
103;2021-01-02T06:00:00+01:00;2021-01-03T06:00:00+01:00;NWE;DE;BE-LUX------;TransmissionBE-LUX------;BeLux;Physical Flow;entry;;0.0
104;2021-01-02T06:00:00+01:00;2021-01-03T06:00:00+01:00;NWE;DE;BE-LUX------;TransmissionBE-LUX------;BeLux;Physical Flow;exit;;138831516.07
105;2021-01-02T06:00:00+01:00;2021-01-03T06:00:00+01:00;NWE;DE;CH---------;TransmissionCH---------;Switzerland;Allocation;entry;;17760000.0
106;2021-01-02T06:00:00+01:00;2021-01-03T06:00:00+01:00;NWE;DE;CH---------;TransmissionCH---------;Switzerland;Allocation;exit;;131183971.0
107;2021-01-02T06:00:00+01:00;2021-01-03T06:00:00+01:00;NWE;DE;CH---------;TransmissionCH---------;Switzerland;Nomination/Renomination;entry;;17760000.0
108;2021-01-02T06:00:00+01:00;2021-01-03T06:00:00+01:00;NWE;DE;CH---------;TransmissionCH---------;Switzerland;Nomination/Renomination;exit;;131183971.0
109;2021-01-02T06:00:00+01:00;2021-01-03T06:00:00+01:00;NWE;DE;CH---------;TransmissionCH---------;Switzerland;Physical Flow;entry;;0.0
110;2021-01-02T06:00:00+01:00;2021-01-03T06:00:00+01:00;NWE;DE;CH---------;TransmissionCH---------;Switzerland;Physical Flow;exit;;251417520.0
111;2021-01-02T06:00:00+01:00;2021-01-03T06:00:00+01:00;NWE;DE;CZ---------;TransmissionCZ---------;Czech;Allocation;entry;;896248211.0
112;2021-01-02T06:00:00+01:00;2021-01-03T06:00:00+01:00;NWE;DE;CZ---------;TransmissionCZ---------;Czech;Allocation;exit;;1257652710.0
113;2021-01-02T06:00:00+01:00;2021-01-03T06:00:00+01:00;NWE;DE;CZ---------;TransmissionCZ---------;Czech;Nomination/Renomination;entry;;896248211.0
114;2021-01-02T06:00:00+01:00;2021-01-03T06:00:00+01:00;NWE;DE;CZ---------;TransmissionCZ---------;Czech;Nomination/Renomination;exit;;1257652710.0
115;2021-01-02T06:00:00+01:00;2021-01-03T06:00:00+01:00;NWE;DE;CZ---------;TransmissionCZ---------;Czech;Physical Flow;entry;;1541066754.0
116;2021-01-02T06:00:00+01:00;2021-01-03T06:00:00+01:00;NWE;DE;CZ---------;TransmissionCZ---------;Czech;Physical Flow;exit;;3004442519.0
117;2021-01-02T06:00:00+01:00;2021-01-03T06:00:00+01:00;NWE;DE;DE-GASPOOL-;TransmissionDE-GASPOOL-;GASPOOL;Allocation;entry;;166409232.0
118;2021-01-02T06:00:00+01:00;2021-01-03T06:00:00+01:00;NWE;DE;DE-GASPOOL-;TransmissionDE-GASPOOL-;GASPOOL;Allocation;exit;;1488.0
119;2021-01-02T06:00:00+01:00;2021-01-03T06:00:00+01:00;NWE;DE;DE-GASPOOL-;TransmissionDE-GASPOOL-;GASPOOL;Nomination/Renomination;entry;;166361232.0
120;2021-01-02T06:00:00+01:00;2021-01-03T06:00:00+01:00;NWE;DE;DE-GASPOOL-;TransmissionDE-GASPOOL-;GASPOOL;Nomination/Renomination;exit;;1488.0
121;2021-01-02T06:00:00+01:00;2021-01-03T06:00:00+01:00;NWE;DE;DE-GASPOOL-;TransmissionDE-GASPOOL-;GASPOOL;Physical Flow;entry;;666295560.2
122;2021-01-02T06:00:00+01:00;2021-01-03T06:00:00+01:00;NWE;DE;DE-GASPOOL-;TransmissionDE-GASPOOL-;GASPOOL;Physical Flow;exit;;784417.088
123;2021-01-02T06:00:00+01:00;2021-01-03T06:00:00+01:00;NWE;DE;DE-NCG-----;TransmissionDE-NCG-----;NCG;Allocation;entry;;1488.0
124;2021-01-02T06:00:00+01:00;2021-01-03T06:00:00+01:00;NWE;DE;DE-NCG-----;TransmissionDE-NCG-----;NCG;Allocation;exit;;166409232.0
125;2021-01-02T06:00:00+01:00;2021-01-03T06:00:00+01:00;NWE;DE;DE-NCG-----;TransmissionDE-NCG-----;NCG;Nomination/Renomination;entry;;1488.0
126;2021-01-02T06:00:00+01:00;2021-01-03T06:00:00+01:00;NWE;DE;DE-NCG-----;TransmissionDE-NCG-----;NCG;Nomination/Renomination;exit;;166409232.0
127;2021-01-02T06:00:00+01:00;2021-01-03T06:00:00+01:00;NWE;DE;DE-NCG-----;TransmissionDE-NCG-----;NCG;Physical Flow;entry;;168823583.0
128;2021-01-02T06:00:00+01:00;2021-01-03T06:00:00+01:00;NWE;DE;DE-NCG-----;TransmissionDE-NCG-----;NCG;Physical Flow;exit;;746135790.0
129;2021-01-02T06:00:00+01:00;2021-01-03T06:00:00+01:00;NWE;DE;DK-SE-------;TransmissionDK-SE-------;Joint Bal Zone DK/SE;Allocation;entry;;19094880.0
130;2021-01-02T06:00:00+01:00;2021-01-03T06:00:00+01:00;NWE;DE;DK-SE-------;TransmissionDK-SE-------;Joint Bal Zone DK/SE;Allocation;exit;;88908784.0
131;2021-01-02T06:00:00+01:00;2021-01-03T06:00:00+01:00;NWE;DE;DK-SE-------;TransmissionDK-SE-------;Joint Bal Zone DK/SE;Nomination/Renomination;entry;;19094880.0
132;2021-01-02T06:00:00+01:00;2021-01-03T06:00:00+01:00;NWE;DE;DK-SE-------;TransmissionDK-SE-------;Joint Bal Zone DK/SE;Nomination/Renomination;exit;;88908784.0
133;2021-01-02T06:00:00+01:00;2021-01-03T06:00:00+01:00;NWE;DE;DK-SE-------;TransmissionDK-SE-------;Joint Bal Zone DK/SE;Physical Flow;entry;;0.0
134;2021-01-02T06:00:00+01:00;2021-01-03T06:00:00+01:00;NWE;DE;DK-SE-------;TransmissionDK-SE-------;Joint Bal Zone DK/SE;Physical Flow;exit;;69745253.0
135;2021-01-02T06:00:00+01:00;2021-01-03T06:00:00+01:00;NWE;DE;FR----------;TransmissionFR----------;TRF;Allocation;entry;;0.0
136;2021-01-02T06:00:00+01:00;2021-01-03T06:00:00+01:00;NWE;DE;FR----------;TransmissionFR----------;TRF;Allocation;exit;;246524192.0
137;2021-01-02T06:00:00+01:00;2021-01-03T06:00:00+01:00;NWE;DE;FR----------;TransmissionFR----------;TRF;Nomination/Renomination;entry;;0.0
138;2021-01-02T06:00:00+01:00;2021-01-03T06:00:00+01:00;NWE;DE;FR----------;TransmissionFR----------;TRF;Nomination/Renomination;exit;;246524192.0
139;2021-01-02T06:00:00+01:00;2021-01-03T06:00:00+01:00;NWE;DE;FR----------;TransmissionFR----------;TRF;Physical Flow;exit;;696676759.2
140;2021-01-02T06:00:00+01:00;2021-01-03T06:00:00+01:00;NWE;DE;NL---------;TransmissionNL---------;Netherlands;Allocation;entry;;533463408.0
141;2021-01-02T06:00:00+01:00;2021-01-03T06:00:00+01:00;NWE;DE;NL---------;TransmissionNL---------;Netherlands;Allocation;exit;;351042648.0
142;2021-01-02T06:00:00+01:00;2021-01-03T06:00:00+01:00;NWE;DE;NL---------;TransmissionNL---------;Netherlands;Nomination/Renomination;entry;;537813408.0
143;2021-01-02T06:00:00+01:00;2021-01-03T06:00:00+01:00;NWE;DE;NL---------;TransmissionNL---------;Netherlands;Nomination/Renomination;exit;;351042648.0
144;2021-01-02T06:00:00+01:00;2021-01-03T06:00:00+01:00;NWE;DE;NL---------;TransmissionNL---------;Netherlands;Physical Flow;entry;;1395600695.6
145;2021-01-02T06:00:00+01:00;2021-01-03T06:00:00+01:00;NWE;DE;NL---------;TransmissionNL---------;Netherlands;Physical Flow;exit;;620234004.0
146;2021-01-02T06:00:00+01:00;2021-01-03T06:00:00+01:00;NWE;DE;PL---------;TransmissionPL---------;Poland H-gas;Allocation;entry;;0.0
147;2021-01-02T06:00:00+01:00;2021-01-03T06:00:00+01:00;NWE;DE;PL---------;TransmissionPL---------;Poland H-gas;Allocation;exit;;3912000.0
148;2021-01-02T06:00:00+01:00;2021-01-03T06:00:00+01:00;NWE;DE;PL---------;TransmissionPL---------;Poland H-gas;Nomination/Renomination;entry;;0.0
149;2021-01-02T06:00:00+01:00;2021-01-03T06:00:00+01:00;NWE;DE;PL---------;TransmissionPL---------;Poland H-gas;Nomination/Renomination;exit;;3912000.0
150;2021-01-02T06:00:00+01:00;2021-01-03T06:00:00+01:00;NWE;DE;PL---------;TransmissionPL---------;Poland H-gas;Physical Flow;entry;;0.0
151;2021-01-02T06:00:00+01:00;2021-01-03T06:00:00+01:00;NWE;DE;PL---------;TransmissionPL---------;Poland H-gas;Physical Flow;exit;;4033977.0
152;2021-01-02T06:00:00+01:00;2021-01-03T06:00:00+01:00;NWE;DE;PL-YAMAL---;TransmissionPL-YAMAL---;TGPS (YAMAL);Allocation;entry;;927800832.0
153;2021-01-02T06:00:00+01:00;2021-01-03T06:00:00+01:00;NWE;DE;PL-YAMAL---;TransmissionPL-YAMAL---;TGPS (YAMAL);Allocation;exit;;70128000.0
154;2021-01-02T06:00:00+01:00;2021-01-03T06:00:00+01:00;NWE;DE;PL-YAMAL---;TransmissionPL-YAMAL---;TGPS (YAMAL);Nomination/Renomination;entry;;927800832.0
155;2021-01-02T06:00:00+01:00;2021-01-03T06:00:00+01:00;NWE;DE;PL-YAMAL---;TransmissionPL-YAMAL---;TGPS (YAMAL);Nomination/Renomination;exit;;70128000.0
156;2021-01-02T06:00:00+01:00;2021-01-03T06:00:00+01:00;NWE;DE;PL-YAMAL---;TransmissionPL-YAMAL---;TGPS (YAMAL);Physical Flow;entry;;857726644.0
157;2021-01-02T06:00:00+01:00;2021-01-03T06:00:00+01:00;NWE;DE;PL-YAMAL---;TransmissionPL-YAMAL---;TGPS (YAMAL);Physical Flow;exit;;0.0
0;2021-01-01T06:00:00+01:00;2021-01-02T06:00:00+01:00;NE;DK;DE-GASPOOL-|TransmissionDE-NCG-----;TransmissionDE-GASPOOL-|TransmissionDE-NCG-----;GASPOOL,NCG;Allocation;entry;;86719784.0
1;2021-01-01T06:00:00+01:00;2021-01-02T06:00:00+01:00;NE;DK;DE-GASPOOL-|TransmissionDE-NCG-----;TransmissionDE-GASPOOL-|TransmissionDE-NCG-----;GASPOOL,NCG;Allocation;exit;;19094880.0
2;2021-01-01T06:00:00+01:00;2021-01-02T06:00:00+01:00;NE;DK;DE-GASPOOL-|TransmissionDE-NCG-----;TransmissionDE-GASPOOL-|TransmissionDE-NCG-----;GASPOOL,NCG;Nomination/Renomination;entry;;86719784.0
3;2021-01-01T06:00:00+01:00;2021-01-02T06:00:00+01:00;NE;DK;DE-GASPOOL-|TransmissionDE-NCG-----;TransmissionDE-GASPOOL-|TransmissionDE-NCG-----;GASPOOL,NCG;Nomination/Renomination;exit;;19094880.0
4;2021-01-01T06:00:00+01:00;2021-01-02T06:00:00+01:00;NE;DK;DE-GASPOOL-|TransmissionDE-NCG-----;TransmissionDE-GASPOOL-|TransmissionDE-NCG-----;GASPOOL,NCG;Physical Flow;entry;;67569304.0
5;2021-01-01T06:00:00+01:00;2021-01-02T06:00:00+01:00;NE;DK;DE-GASPOOL-|TransmissionDE-NCG-----;TransmissionDE-GASPOOL-|TransmissionDE-NCG-----;GASPOOL,NCG;Physical Flow;exit;;0.0
6;2021-01-02T06:00:00+01:00;2021-01-03T06:00:00+01:00;NE;DK;DE-GASPOOL-|TransmissionDE-NCG-----;TransmissionDE-GASPOOL-|TransmissionDE-NCG-----;GASPOOL,NCG;Allocation;entry;;88908784.0
7;2021-01-02T06:00:00+01:00;2021-01-03T06:00:00+01:00;NE;DK;DE-GASPOOL-|TransmissionDE-NCG-----;TransmissionDE-GASPOOL-|TransmissionDE-NCG-----;GASPOOL,NCG;Allocation;exit;;19094880.0
8;2021-01-02T06:00:00+01:00;2021-01-03T06:00:00+01:00;NE;DK;DE-GASPOOL-|TransmissionDE-NCG-----;TransmissionDE-GASPOOL-|TransmissionDE-NCG-----;GASPOOL,NCG;Nomination/Renomination;entry;;88908784.0
9;2021-01-02T06:00:00+01:00;2021-01-03T06:00:00+01:00;NE;DK;DE-GASPOOL-|TransmissionDE-NCG-----;TransmissionDE-GASPOOL-|TransmissionDE-NCG-----;GASPOOL,NCG;Nomination/Renomination;exit;;19094880.0
10;2021-01-02T06:00:00+01:00;2021-01-03T06:00:00+01:00;NE;DK;DE-GASPOOL-|TransmissionDE-NCG-----;TransmissionDE-GASPOOL-|TransmissionDE-NCG-----;GASPOOL,NCG;Physical Flow;entry;;69688213.0
11;2021-01-02T06:00:00+01:00;2021-01-03T06:00:00+01:00;NE;DK;DE-GASPOOL-|TransmissionDE-NCG-----;TransmissionDE-GASPOOL-|TransmissionDE-NCG-----;GASPOOL,NCG;Physical Flow;exit;;0.0
0;2021-01-01T06:00:00+01:00;2021-01-02T06:00:00+01:00;Iberia;ES;-----------;Final Consumers;Final Consumers;Allocation;exit;;656504138.0
1;2021-01-01T06:00:00+01:00;2021-01-02T06:00:00+01:00;Iberia;ES;-----------;Final Consumers;Final Consumers;Physical Flow;exit;;658211049.0
2;2021-01-01T06:00:00+01:00;2021-01-02T06:00:00+01:00;Iberia;ES;-----------;LNG Terminals;LNG Terminals;Allocation;entry;;351918767.0
3;2021-01-01T06:00:00+01:00;2021-01-02T06:00:00+01:00;Iberia;ES;-----------;LNG Terminals;LNG Terminals;Nomination/Renomination;entry;;279254788.0
4;2021-01-01T06:00:00+01:00;2021-01-02T06:00:00+01:00;Iberia;ES;-----------;LNG Terminals;LNG Terminals;Physical Flow;entry;;371088623.0
5;2021-01-01T06:00:00+01:00;2021-01-02T06:00:00+01:00;Iberia;ES;-----------;Production;Production;Allocation;entry;;712738.0
6;2021-01-01T06:00:00+01:00;2021-01-02T06:00:00+01:00;Iberia;ES;-----------;Production;Production;Nomination/Renomination;entry;;0.0
7;2021-01-01T06:00:00+01:00;2021-01-02T06:00:00+01:00;Iberia;ES;-----------;Production;Production;Physical Flow;entry;;1511599.0
8;2021-01-01T06:00:00+01:00;2021-01-02T06:00:00+01:00;Iberia;ES;-----------;Storage;Storage;Allocation;entry;;72134616.0
9;2021-01-01T06:00:00+01:00;2021-01-02T06:00:00+01:00;Iberia;ES;-----------;Storage;Storage;Allocation;exit;;9974067.0
10;2021-01-01T06:00:00+01:00;2021-01-02T06:00:00+01:00;Iberia;ES;-----------;Storage;Storage;Nomination/Renomination;entry;;52734999.0
11;2021-01-01T06:00:00+01:00;2021-01-02T06:00:00+01:00;Iberia;ES;-----------;Storage;Storage;Nomination/Renomination;exit;;9974067.0
12;2021-01-01T06:00:00+01:00;2021-01-02T06:00:00+01:00;Iberia;ES;-----------;Storage;Storage;Physical Flow;entry;;78218431.0
13;2021-01-01T06:00:00+01:00;2021-01-02T06:00:00+01:00;Iberia;ES;-----------;Storage;Storage;Physical Flow;exit;;0.0
14;2021-01-01T06:00:00+01:00;2021-01-02T06:00:00+01:00;Iberia;ES;FR----------;TransmissionFR----------;TRF;Allocation;entry;;145406072.0
15;2021-01-01T06:00:00+01:00;2021-01-02T06:00:00+01:00;Iberia;ES;FR----------;TransmissionFR----------;TRF;Allocation;exit;;264000.0
16;2021-01-01T06:00:00+01:00;2021-01-02T06:00:00+01:00;Iberia;ES;FR----------;TransmissionFR----------;TRF;Nomination/Renomination;entry;;84392118.0
17;2021-01-01T06:00:00+01:00;2021-01-02T06:00:00+01:00;Iberia;ES;FR----------;TransmissionFR----------;TRF;Nomination/Renomination;exit;;0.0
18;2021-01-01T06:00:00+01:00;2021-01-02T06:00:00+01:00;Iberia;ES;FR----------;TransmissionFR----------;TRF;Physical Flow;entry;;149937276.0
19;2021-01-01T06:00:00+01:00;2021-01-02T06:00:00+01:00;Iberia;ES;FR----------;TransmissionFR----------;TRF;Physical Flow;exit;;0.0
20;2021-01-01T06:00:00+01:00;2021-01-02T06:00:00+01:00;Iberia;ES;PT---------;TransmissionPT---------;Portugal;Allocation;entry;;5996433.0
21;2021-01-01T06:00:00+01:00;2021-01-02T06:00:00+01:00;Iberia;ES;PT---------;TransmissionPT---------;Portugal;Allocation;exit;;7211256.0
22;2021-01-01T06:00:00+01:00;2021-01-02T06:00:00+01:00;Iberia;ES;PT---------;TransmissionPT---------;Portugal;Nomination/Renomination;entry;;0.0
23;2021-01-01T06:00:00+01:00;2021-01-02T06:00:00+01:00;Iberia;ES;PT---------;TransmissionPT---------;Portugal;Nomination/Renomination;exit;;6627708.0
24;2021-01-01T06:00:00+01:00;2021-01-02T06:00:00+01:00;Iberia;ES;PT---------;TransmissionPT---------;Portugal;Physical Flow;entry;;0.0
25;2021-01-01T06:00:00+01:00;2021-01-02T06:00:00+01:00;Iberia;ES;PT---------;TransmissionPT---------;Portugal;Physical Flow;exit;;12485093.0
26;2021-01-02T06:00:00+01:00;2021-01-03T06:00:00+01:00;Iberia;ES;-----------;Final Consumers;Final Consumers;Allocation;exit;;786517260.0
27;2021-01-02T06:00:00+01:00;2021-01-03T06:00:00+01:00;Iberia;ES;-----------;Final Consumers;Final Consumers;Physical Flow;exit;;788562205.0
28;2021-01-02T06:00:00+01:00;2021-01-03T06:00:00+01:00;Iberia;ES;-----------;LNG Terminals;LNG Terminals;Allocation;entry;;445365323.0
29;2021-01-02T06:00:00+01:00;2021-01-03T06:00:00+01:00;Iberia;ES;-----------;LNG Terminals;LNG Terminals;Nomination/Renomination;entry;;327635149.0
30;2021-01-02T06:00:00+01:00;2021-01-03T06:00:00+01:00;Iberia;ES;-----------;LNG Terminals;LNG Terminals;Physical Flow;entry;;430686317.0
31;2021-01-02T06:00:00+01:00;2021-01-03T06:00:00+01:00;Iberia;ES;-----------;Production;Production;Allocation;entry;;712738.0
32;2021-01-02T06:00:00+01:00;2021-01-03T06:00:00+01:00;Iberia;ES;-----------;Production;Production;Nomination/Renomination;entry;;0.0
33;2021-01-02T06:00:00+01:00;2021-01-03T06:00:00+01:00;Iberia;ES;-----------;Production;Production;Physical Flow;entry;;1445180.0
34;2021-01-02T06:00:00+01:00;2021-01-03T06:00:00+01:00;Iberia;ES;-----------;Storage;Storage;Allocation;entry;;88850338.0
35;2021-01-02T06:00:00+01:00;2021-01-03T06:00:00+01:00;Iberia;ES;-----------;Storage;Storage;Allocation;exit;;9974067.0
36;2021-01-02T06:00:00+01:00;2021-01-03T06:00:00+01:00;Iberia;ES;-----------;Storage;Storage;Nomination/Renomination;entry;;68729996.0
37;2021-01-02T06:00:00+01:00;2021-01-03T06:00:00+01:00;Iberia;ES;-----------;Storage;Storage;Nomination/Renomination;exit;;0.0
38;2021-01-02T06:00:00+01:00;2021-01-03T06:00:00+01:00;Iberia;ES;-----------;Storage;Storage;Physical Flow;entry;;112714002.0
39;2021-01-02T06:00:00+01:00;2021-01-03T06:00:00+01:00;Iberia;ES;-----------;Storage;Storage;Physical Flow;exit;;0.0
40;2021-01-02T06:00:00+01:00;2021-01-03T06:00:00+01:00;Iberia;ES;FR----------;TransmissionFR----------;TRF;Allocation;entry;;145411051.0
41;2021-01-02T06:00:00+01:00;2021-01-03T06:00:00+01:00;Iberia;ES;FR----------;TransmissionFR----------;TRF;Allocation;exit;;264000.0
42;2021-01-02T06:00:00+01:00;2021-01-03T06:00:00+01:00;Iberia;ES;FR----------;TransmissionFR----------;TRF;Nomination/Renomination;entry;;85314712.0
43;2021-01-02T06:00:00+01:00;2021-01-03T06:00:00+01:00;Iberia;ES;FR----------;TransmissionFR----------;TRF;Nomination/Renomination;exit;;0.0
44;2021-01-02T06:00:00+01:00;2021-01-03T06:00:00+01:00;Iberia;ES;FR----------;TransmissionFR----------;TRF;Physical Flow;entry;;143981358.0
45;2021-01-02T06:00:00+01:00;2021-01-03T06:00:00+01:00;Iberia;ES;FR----------;TransmissionFR----------;TRF;Physical Flow;exit;;580.0
46;2021-01-02T06:00:00+01:00;2021-01-03T06:00:00+01:00;Iberia;ES;PT---------;TransmissionPT---------;Portugal;Allocation;entry;;5996433.0
47;2021-01-02T06:00:00+01:00;2021-01-03T06:00:00+01:00;Iberia;ES;PT---------;TransmissionPT---------;Portugal;Allocation;exit;;5842707.0
48;2021-01-02T06:00:00+01:00;2021-01-03T06:00:00+01:00;Iberia;ES;PT---------;TransmissionPT---------;Portugal;Nomination/Renomination;entry;;0.0
49;2021-01-02T06:00:00+01:00;2021-01-03T06:00:00+01:00;Iberia;ES;PT---------;TransmissionPT---------;Portugal;Nomination/Renomination;exit;;4573120.0
