;adjacent_bz_key;adjacent_systems_label;country_key;direction_key;indicator;period_from;period_to;region_key;value
12443;-----------;Distribution;BE;entry;Allocation;2021-06-26T06:00:00+02:00;2021-06-27T06:00:00+02:00;WE;282064
12444;-----------;Distribution;BE;exit;Allocation;2021-06-26T06:00:00+02:00;2021-06-27T06:00:00+02:00;WE;93444031
12445;-----------;Distribution;BE;entry;Nomination/Renomination;2021-06-26T06:00:00+02:00;2021-06-27T06:00:00+02:00;WE;0
12446;-----------;Distribution;BE;exit;Nomination/Renomination;2021-06-26T06:00:00+02:00;2021-06-27T06:00:00+02:00;WE;0
12447;-----------;Distribution;BE;entry;Physical Flow;2021-06-26T06:00:00+02:00;2021-06-27T06:00:00+02:00;WE;0
12448;-----------;Distribution;BE;exit;Physical Flow;2021-06-26T06:00:00+02:00;2021-06-27T06:00:00+02:00;WE;93161967
12449;-----------;Final Consumers;BE;entry;Allocation;2021-06-26T06:00:00+02:00;2021-06-27T06:00:00+02:00;WE;0
12450;-----------;Final Consumers;BE;exit;Allocation;2021-06-26T06:00:00+02:00;2021-06-27T06:00:00+02:00;WE;195221300
12451;-----------;Final Consumers;BE;entry;Nomination/Renomination;2021-06-26T06:00:00+02:00;2021-06-27T06:00:00+02:00;WE;0
12452;-----------;Final Consumers;BE;exit;Nomination/Renomination;2021-06-26T06:00:00+02:00;2021-06-27T06:00:00+02:00;WE;184625163
12453;-----------;Final Consumers;BE;exit;Physical Flow;2021-06-26T06:00:00+02:00;2021-06-27T06:00:00+02:00;WE;195221300
12454;-----------;LNG Terminals;BE;entry;Allocation;2021-06-26T06:00:00+02:00;2021-06-27T06:00:00+02:00;WE;131622960
12455;-----------;LNG Terminals;BE;exit;Allocation;2021-06-26T06:00:00+02:00;2021-06-27T06:00:00+02:00;WE;2812992
12456;-----------;LNG Terminals;BE;entry;Nomination/Renomination;2021-06-26T06:00:00+02:00;2021-06-27T06:00:00+02:00;WE;131622960
12457;-----------;LNG Terminals;BE;exit;Nomination/Renomination;2021-06-26T06:00:00+02:00;2021-06-27T06:00:00+02:00;WE;2812992
12458;-----------;LNG Terminals;BE;entry;Physical Flow;2021-06-26T06:00:00+02:00;2021-06-27T06:00:00+02:00;WE;93187560
12459;-----------;LNG Terminals;BE;exit;Physical Flow;2021-06-26T06:00:00+02:00;2021-06-27T06:00:00+02:00;WE;0
12460;-----------;Storage;BE;entry;Allocation;2021-06-26T06:00:00+02:00;2021-06-27T06:00:00+02:00;WE;17930040
12461;-----------;Storage;BE;exit;Allocation;2021-06-26T06:00:00+02:00;2021-06-27T06:00:00+02:00;WE;27680016
12462;-----------;Storage;BE;entry;Nomination/Renomination;2021-06-26T06:00:00+02:00;2021-06-27T06:00:00+02:00;WE;17930040
12463;-----------;Storage;BE;exit;Nomination/Renomination;2021-06-26T06:00:00+02:00;2021-06-27T06:00:00+02:00;WE;27680016
12464;-----------;Storage;BE;entry;Physical Flow;2021-06-26T06:00:00+02:00;2021-06-27T06:00:00+02:00;WE;50
12465;-----------;Storage;BE;exit;Physical Flow;2021-06-26T06:00:00+02:00;2021-06-27T06:00:00+02:00;WE;0
12466;-----------;Transmission;BE;entry;Allocation;2021-06-26T06:00:00+02:00;2021-06-27T06:00:00+02:00;WE;459529342
12467;-----------;Transmission;BE;exit;Allocation;2021-06-26T06:00:00+02:00;2021-06-27T06:00:00+02:00;WE;0
12468;-----------;Transmission;BE;entry;Nomination/Renomination;2021-06-26T06:00:00+02:00;2021-06-27T06:00:00+02:00;WE;459529343
12469;-----------;Transmission;BE;exit;Nomination/Renomination;2021-06-26T06:00:00+02:00;2021-06-27T06:00:00+02:00;WE;0
12470;-----------;Transmission;BE;entry;Physical Flow;2021-06-26T06:00:00+02:00;2021-06-27T06:00:00+02:00;WE;459582619
12471;-----------;Transmission;BE;exit;Physical Flow;2021-06-26T06:00:00+02:00;2021-06-27T06:00:00+02:00;WE;0
12472;BE-L-ZONE--;L-Zone;BE;entry;Allocation;2021-06-26T06:00:00+02:00;2021-06-27T06:00:00+02:00;WE;0
12473;BE-L-ZONE--;L-Zone;BE;exit;Allocation;2021-06-26T06:00:00+02:00;2021-06-27T06:00:00+02:00;WE;0
12474;BE-L-ZONE--;L-Zone;BE;entry;Nomination/Renomination;2021-06-26T06:00:00+02:00;2021-06-27T06:00:00+02:00;WE;0
12475;BE-L-ZONE--;L-Zone;BE;exit;Nomination/Renomination;2021-06-26T06:00:00+02:00;2021-06-27T06:00:00+02:00;WE;0
12476;BE-L-ZONE--;L-Zone;BE;entry;Physical Flow;2021-06-26T06:00:00+02:00;2021-06-27T06:00:00+02:00;WE;0
12477;BE-L-ZONE--;L-Zone;BE;exit;Physical Flow;2021-06-26T06:00:00+02:00;2021-06-27T06:00:00+02:00;WE;0
12478;DE-GASPOOL-;GASPOOL;BE;entry;Allocation;2021-06-26T06:00:00+02:00;2021-06-27T06:00:00+02:00;WE;0
12479;DE-GASPOOL-;GASPOOL;BE;exit;Allocation;2021-06-26T06:00:00+02:00;2021-06-27T06:00:00+02:00;WE;151200
12480;DE-GASPOOL-;GASPOOL;BE;entry;Nomination/Renomination;2021-06-26T06:00:00+02:00;2021-06-27T06:00:00+02:00;WE;0
12481;DE-GASPOOL-;GASPOOL;BE;exit;Nomination/Renomination;2021-06-26T06:00:00+02:00;2021-06-27T06:00:00+02:00;WE;151200
12482;DE-GASPOOL-;GASPOOL;BE;entry;Physical Flow;2021-06-26T06:00:00+02:00;2021-06-27T06:00:00+02:00;WE;0
12483;DE-GASPOOL-;GASPOOL;BE;exit;Physical Flow;2021-06-26T06:00:00+02:00;2021-06-27T06:00:00+02:00;WE;0
12484;DE-NCG-----;NCG;BE;entry;Allocation;2021-06-26T06:00:00+02:00;2021-06-27T06:00:00+02:00;WE;813000
12485;DE-NCG-----;NCG;BE;exit;Allocation;2021-06-26T06:00:00+02:00;2021-06-27T06:00:00+02:00;WE;29256
12486;DE-NCG-----;NCG;BE;entry;Nomination/Renomination;2021-06-26T06:00:00+02:00;2021-06-27T06:00:00+02:00;WE;813000
12487;DE-NCG-----;NCG;BE;exit;Nomination/Renomination;2021-06-26T06:00:00+02:00;2021-06-27T06:00:00+02:00;WE;29256
12488;DE-NCG-----;NCG;BE;entry;Physical Flow;2021-06-26T06:00:00+02:00;2021-06-27T06:00:00+02:00;WE;0
12489;DE-NCG-----;NCG;BE;exit;Physical Flow;2021-06-26T06:00:00+02:00;2021-06-27T06:00:00+02:00;WE;0
12490;E-LUX------;BeLux;BE;entry;Allocation;2021-06-26T06:00:00+02:00;2021-06-27T06:00:00+02:00;WE;0
12491;E-LUX------;BeLux;BE;exit;Allocation;2021-06-26T06:00:00+02:00;2021-06-27T06:00:00+02:00;WE;0
12492;E-LUX------;BeLux;BE;entry;Nomination/Renomination;2021-06-26T06:00:00+02:00;2021-06-27T06:00:00+02:00;WE;0
12493;E-LUX------;BeLux;BE;exit;Nomination/Renomination;2021-06-26T06:00:00+02:00;2021-06-27T06:00:00+02:00;WE;0
12494;E-LUX------;BeLux;BE;entry;Physical Flow;2021-06-26T06:00:00+02:00;2021-06-27T06:00:00+02:00;WE;0
12495;E-LUX------;BeLux;BE;exit;Physical Flow;2021-06-26T06:00:00+02:00;2021-06-27T06:00:00+02:00;WE;0
12496;NL---------;Netherlands;BE;entry;Allocation;2021-06-26T06:00:00+02:00;2021-06-27T06:00:00+02:00;WE;97522620
12497;NL---------;Netherlands;BE;exit;Allocation;2021-06-26T06:00:00+02:00;2021-06-27T06:00:00+02:00;WE;270074339
12498;NL---------;Netherlands;BE;entry;Nomination/Renomination;2021-06-26T06:00:00+02:00;2021-06-27T06:00:00+02:00;WE;97522620
12499;NL---------;Netherlands;BE;exit;Nomination/Renomination;2021-06-26T06:00:00+02:00;2021-06-27T06:00:00+02:00;WE;270074339
12500;NL---------;Netherlands;BE;entry;Physical Flow;2021-06-26T06:00:00+02:00;2021-06-27T06:00:00+02:00;WE;93934796
12501;NL---------;Netherlands;BE;exit;Physical Flow;2021-06-26T06:00:00+02:00;2021-06-27T06:00:00+02:00;WE;188762723
12502;R----------;TRF;BE;entry;Allocation;2021-06-26T06:00:00+02:00;2021-06-27T06:00:00+02:00;WE;192000
12503;R----------;TRF;BE;exit;Allocation;2021-06-26T06:00:00+02:00;2021-06-27T06:00:00+02:00;WE;112033959
12504;R----------;TRF;BE;entry;Nomination/Renomination;2021-06-26T06:00:00+02:00;2021-06-27T06:00:00+02:00;WE;192000
12505;R----------;TRF;BE;exit;Nomination/Renomination;2021-06-26T06:00:00+02:00;2021-06-27T06:00:00+02:00;WE;112033960
12506;R----------;TRF;BE;entry;Physical Flow;2021-06-26T06:00:00+02:00;2021-06-27T06:00:00+02:00;WE;0
12507;R----------;TRF;BE;exit;Physical Flow;2021-06-26T06:00:00+02:00;2021-06-27T06:00:00+02:00;WE;159483861
12508;UK-IUK-----;IUK;BE;entry;Allocation;2021-06-26T06:00:00+02:00;2021-06-27T06:00:00+02:00;WE;0
12509;UK-IUK-----;IUK;BE;exit;Allocation;2021-06-26T06:00:00+02:00;2021-06-27T06:00:00+02:00;WE;0
12510;UK-IUK-----;IUK;BE;entry;Nomination/Renomination;2021-06-26T06:00:00+02:00;2021-06-27T06:00:00+02:00;WE;0
12511;UK-IUK-----;IUK;BE;exit;Nomination/Renomination;2021-06-26T06:00:00+02:00;2021-06-27T06:00:00+02:00;WE;0
12512;UK-IUK-----;IUK;BE;entry;Physical Flow;2021-06-26T06:00:00+02:00;2021-06-27T06:00:00+02:00;WE;57634
12513;UK-IUK-----;IUK;BE;exit;Physical Flow;2021-06-26T06:00:00+02:00;2021-06-27T06:00:00+02:00;WE;0
12514;-----------;Distribution;BE;entry;Allocation;2021-06-27T06:00:00+02:00;2021-06-28T06:00:00+02:00;WE;186502
12515;-----------;Distribution;BE;exit;Allocation;2021-06-27T06:00:00+02:00;2021-06-28T06:00:00+02:00;WE;92789367
12516;-----------;Distribution;BE;entry;Nomination/Renomination;2021-06-27T06:00:00+02:00;2021-06-28T06:00:00+02:00;WE;0
12517;-----------;Distribution;BE;exit;Nomination/Renomination;2021-06-27T06:00:00+02:00;2021-06-28T06:00:00+02:00;WE;0
12518;-----------;Distribution;BE;entry;Physical Flow;2021-06-27T06:00:00+02:00;2021-06-28T06:00:00+02:00;WE;0
12519;-----------;Distribution;BE;exit;Physical Flow;2021-06-27T06:00:00+02:00;2021-06-28T06:00:00+02:00;WE;92602865
12520;-----------;Final Consumers;BE;entry;Allocation;2021-06-27T06:00:00+02:00;2021-06-28T06:00:00+02:00;WE;0
12521;-----------;Final Consumers;BE;exit;Allocation;2021-06-27T06:00:00+02:00;2021-06-28T06:00:00+02:00;WE;204070466
12522;-----------;Final Consumers;BE;entry;Nomination/Renomination;2021-06-27T06:00:00+02:00;2021-06-28T06:00:00+02:00;WE;0
12523;-----------;Final Consumers;BE;exit;Nomination/Renomination;2021-06-27T06:00:00+02:00;2021-06-28T06:00:00+02:00;WE;179675953
12524;-----------;Final Consumers;BE;exit;Physical Flow;2021-06-27T06:00:00+02:00;2021-06-28T06:00:00+02:00;WE;204070466
12525;-----------;LNG Terminals;BE;entry;Allocation;2021-06-27T06:00:00+02:00;2021-06-28T06:00:00+02:00;WE;100802040
12526;-----------;LNG Terminals;BE;exit;Allocation;2021-06-27T06:00:00+02:00;2021-06-28T06:00:00+02:00;WE;2812992
12527;-----------;LNG Terminals;BE;entry;Nomination/Renomination;2021-06-27T06:00:00+02:00;2021-06-28T06:00:00+02:00;WE;100802040
12528;-----------;LNG Terminals;BE;exit;Nomination/Renomination;2021-06-27T06:00:00+02:00;2021-06-28T06:00:00+02:00;WE;2812992
12529;-----------;LNG Terminals;BE;entry;Physical Flow;2021-06-27T06:00:00+02:00;2021-06-28T06:00:00+02:00;WE;61819178
12530;-----------;LNG Terminals;BE;exit;Physical Flow;2021-06-27T06:00:00+02:00;2021-06-28T06:00:00+02:00;WE;0
12531;-----------;Storage;BE;entry;Allocation;2021-06-27T06:00:00+02:00;2021-06-28T06:00:00+02:00;WE;0
12532;-----------;Storage;BE;exit;Allocation;2021-06-27T06:00:00+02:00;2021-06-28T06:00:00+02:00;WE;41138080
12533;-----------;Storage;BE;entry;Nomination/Renomination;2021-06-27T06:00:00+02:00;2021-06-28T06:00:00+02:00;WE;0
12534;-----------;Storage;BE;exit;Nomination/Renomination;2021-06-27T06:00:00+02:00;2021-06-28T06:00:00+02:00;WE;41138080
12535;-----------;Storage;BE;entry;Physical Flow;2021-06-27T06:00:00+02:00;2021-06-28T06:00:00+02:00;WE;0
12536;-----------;Storage;BE;exit;Physical Flow;2021-06-27T06:00:00+02:00;2021-06-28T06:00:00+02:00;WE;29716326
12537;-----------;Transmission;BE;entry;Allocation;2021-06-27T06:00:00+02:00;2021-06-28T06:00:00+02:00;WE;468186544
12538;-----------;Transmission;BE;exit;Allocation;2021-06-27T06:00:00+02:00;2021-06-28T06:00:00+02:00;WE;0
12539;-----------;Transmission;BE;entry;Nomination/Renomination;2021-06-27T06:00:00+02:00;2021-06-28T06:00:00+02:00;WE;468186545
12540;-----------;Transmission;BE;exit;Nomination/Renomination;2021-06-27T06:00:00+02:00;2021-06-28T06:00:00+02:00;WE;0
12541;-----------;Transmission;BE;entry;Physical Flow;2021-06-27T06:00:00+02:00;2021-06-28T06:00:00+02:00;WE;468258681
12542;-----------;Transmission;BE;exit;Physical Flow;2021-06-27T06:00:00+02:00;2021-06-28T06:00:00+02:00;WE;0
12543;BE-L-ZONE--;L-Zone;BE;entry;Allocation;2021-06-27T06:00:00+02:00;2021-06-28T06:00:00+02:00;WE;0
12544;BE-L-ZONE--;L-Zone;BE;exit;Allocation;2021-06-27T06:00:00+02:00;2021-06-28T06:00:00+02:00;WE;0
12545;BE-L-ZONE--;L-Zone;BE;entry;Nomination/Renomination;2021-06-27T06:00:00+02:00;2021-06-28T06:00:00+02:00;WE;0
12546;BE-L-ZONE--;L-Zone;BE;exit;Nomination/Renomination;2021-06-27T06:00:00+02:00;2021-06-28T06:00:00+02:00;WE;0
12547;BE-L-ZONE--;L-Zone;BE;entry;Physical Flow;2021-06-27T06:00:00+02:00;2021-06-28T06:00:00+02:00;WE;0
12548;BE-L-ZONE--;L-Zone;BE;exit;Physical Flow;2021-06-27T06:00:00+02:00;2021-06-28T06:00:00+02:00;WE;0
12549;DE-GASPOOL-;GASPOOL;BE;entry;Allocation;2021-06-27T06:00:00+02:00;2021-06-28T06:00:00+02:00;WE;0
12550;DE-GASPOOL-;GASPOOL;BE;exit;Allocation;2021-06-27T06:00:00+02:00;2021-06-28T06:00:00+02:00;WE;151200
12551;DE-GASPOOL-;GASPOOL;BE;entry;Nomination/Renomination;2021-06-27T06:00:00+02:00;2021-06-28T06:00:00+02:00;WE;0
12552;DE-GASPOOL-;GASPOOL;BE;exit;Nomination/Renomination;2021-06-27T06:00:00+02:00;2021-06-28T06:00:00+02:00;WE;151200
12553;DE-GASPOOL-;GASPOOL;BE;entry;Physical Flow;2021-06-27T06:00:00+02:00;2021-06-28T06:00:00+02:00;WE;0
12554;DE-GASPOOL-;GASPOOL;BE;exit;Physical Flow;2021-06-27T06:00:00+02:00;2021-06-28T06:00:00+02:00;WE;0
12555;DE-NCG-----;NCG;BE;entry;Allocation;2021-06-27T06:00:00+02:00;2021-06-28T06:00:00+02:00;WE;813000
12556;DE-NCG-----;NCG;BE;exit;Allocation;2021-06-27T06:00:00+02:00;2021-06-28T06:00:00+02:00;WE;29256
12557;DE-NCG-----;NCG;BE;entry;Nomination/Renomination;2021-06-27T06:00:00+02:00;2021-06-28T06:00:00+02:00;WE;813000
12558;DE-NCG-----;NCG;BE;exit;Nomination/Renomination;2021-06-27T06:00:00+02:00;2021-06-28T06:00:00+02:00;WE;29256
12559;DE-NCG-----;NCG;BE;entry;Physical Flow;2021-06-27T06:00:00+02:00;2021-06-28T06:00:00+02:00;WE;0
12560;DE-NCG-----;NCG;BE;exit;Physical Flow;2021-06-27T06:00:00+02:00;2021-06-28T06:00:00+02:00;WE;0
12561;E-LUX------;BeLux;BE;entry;Allocation;2021-06-27T06:00:00+02:00;2021-06-28T06:00:00+02:00;WE;0
12562;E-LUX------;BeLux;BE;exit;Allocation;2021-06-27T06:00:00+02:00;2021-06-28T06:00:00+02:00;WE;0
12563;E-LUX------;BeLux;BE;entry;Nomination/Renomination;2021-06-27T06:00:00+02:00;2021-06-28T06:00:00+02:00;WE;0
12564;E-LUX------;BeLux;BE;exit;Nomination/Renomination;2021-06-27T06:00:00+02:00;2021-06-28T06:00:00+02:00;WE;0
12565;E-LUX------;BeLux;BE;entry;Physical Flow;2021-06-27T06:00:00+02:00;2021-06-28T06:00:00+02:00;WE;0
12566;E-LUX------;BeLux;BE;exit;Physical Flow;2021-06-27T06:00:00+02:00;2021-06-28T06:00:00+02:00;WE;0
12567;NL---------;Netherlands;BE;entry;Allocation;2021-06-27T06:00:00+02:00;2021-06-28T06:00:00+02:00;WE;95734321
12568;NL---------;Netherlands;BE;exit;Allocation;2021-06-27T06:00:00+02:00;2021-06-28T06:00:00+02:00;WE;255516011
12569;NL---------;Netherlands;BE;entry;Nomination/Renomination;2021-06-27T06:00:00+02:00;2021-06-28T06:00:00+02:00;WE;95734321
12570;NL---------;Netherlands;BE;exit;Nomination/Renomination;2021-06-27T06:00:00+02:00;2021-06-28T06:00:00+02:00;WE;255516011
12571;NL---------;Netherlands;BE;entry;Physical Flow;2021-06-27T06:00:00+02:00;2021-06-28T06:00:00+02:00;WE;89218825
12572;NL---------;Netherlands;BE;exit;Physical Flow;2021-06-27T06:00:00+02:00;2021-06-28T06:00:00+02:00;WE;179416319
12573;R----------;TRF;BE;entry;Allocation;2021-06-27T06:00:00+02:00;2021-06-28T06:00:00+02:00;WE;6491500
12574;R----------;TRF;BE;exit;Allocation;2021-06-27T06:00:00+02:00;2021-06-28T06:00:00+02:00;WE;72847231
12575;R----------;TRF;BE;entry;Nomination/Renomination;2021-06-27T06:00:00+02:00;2021-06-28T06:00:00+02:00;WE;6491500
12576;R----------;TRF;BE;exit;Nomination/Renomination;2021-06-27T06:00:00+02:00;2021-06-28T06:00:00+02:00;WE;72847232
12577;R----------;TRF;BE;entry;Physical Flow;2021-06-27T06:00:00+02:00;2021-06-28T06:00:00+02:00;WE;0
12578;R----------;TRF;BE;exit;Physical Flow;2021-06-27T06:00:00+02:00;2021-06-28T06:00:00+02:00;WE;113625032
12579;UK-IUK-----;IUK;BE;entry;Allocation;2021-06-27T06:00:00+02:00;2021-06-28T06:00:00+02:00;WE;0
12580;UK-IUK-----;IUK;BE;exit;Allocation;2021-06-27T06:00:00+02:00;2021-06-28T06:00:00+02:00;WE;0
12581;UK-IUK-----;IUK;BE;entry;Nomination/Renomination;2021-06-27T06:00:00+02:00;2021-06-28T06:00:00+02:00;WE;0
12582;UK-IUK-----;IUK;BE;exit;Nomination/Renomination;2021-06-27T06:00:00+02:00;2021-06-28T06:00:00+02:00;WE;0
12583;UK-IUK-----;IUK;BE;entry;Physical Flow;2021-06-27T06:00:00+02:00;2021-06-28T06:00:00+02:00;WE;58754
12584;UK-IUK-----;IUK;BE;exit;Physical Flow;2021-06-27T06:00:00+02:00;2021-06-28T06:00:00+02:00;WE;0
12585;-----------;Distribution;BE;entry;Allocation;2021-06-28T06:00:00+02:00;2021-06-29T06:00:00+02:00;WE;160034
12586;-----------;Distribution;BE;exit;Allocation;2021-06-28T06:00:00+02:00;2021-06-29T06:00:00+02:00;WE;110478228
12587;-----------;Distribution;BE;entry;Nomination/Renomination;2021-06-28T06:00:00+02:00;2021-06-29T06:00:00+02:00;WE;0
12588;-----------;Distribution;BE;exit;Nomination/Renomination;2021-06-28T06:00:00+02:00;2021-06-29T06:00:00+02:00;WE;0
12589;-----------;Distribution;BE;entry;Physical Flow;2021-06-28T06:00:00+02:00;2021-06-29T06:00:00+02:00;WE;0
12590;-----------;Distribution;BE;exit;Physical Flow;2021-06-28T06:00:00+02:00;2021-06-29T06:00:00+02:00;WE;110318194
12591;-----------;Final Consumers;BE;entry;Allocation;2021-06-28T06:00:00+02:00;2021-06-29T06:00:00+02:00;WE;0
12592;-----------;Final Consumers;BE;exit;Allocation;2021-06-28T06:00:00+02:00;2021-06-29T06:00:00+02:00;WE;247644788
12593;-----------;Final Consumers;BE;entry;Nomination/Renomination;2021-06-28T06:00:00+02:00;2021-06-29T06:00:00+02:00;WE;0
12594;-----------;Final Consumers;BE;exit;Nomination/Renomination;2021-06-28T06:00:00+02:00;2021-06-29T06:00:00+02:00;WE;233923387
12595;-----------;Final Consumers;BE;exit;Physical Flow;2021-06-28T06:00:00+02:00;2021-06-29T06:00:00+02:00;WE;247644788
12596;-----------;LNG Terminals;BE;entry;Allocation;2021-06-28T06:00:00+02:00;2021-06-29T06:00:00+02:00;WE;200550072
12597;-----------;LNG Terminals;BE;exit;Allocation;2021-06-28T06:00:00+02:00;2021-06-29T06:00:00+02:00;WE;813000
12598;-----------;LNG Terminals;BE;entry;Nomination/Renomination;2021-06-28T06:00:00+02:00;2021-06-29T06:00:00+02:00;WE;200550072
12599;-----------;LNG Terminals;BE;exit;Nomination/Renomination;2021-06-28T06:00:00+02:00;2021-06-29T06:00:00+02:00;WE;813000
12600;-----------;LNG Terminals;BE;entry;Physical Flow;2021-06-28T06:00:00+02:00;2021-06-29T06:00:00+02:00;WE;98920176
12601;-----------;LNG Terminals;BE;exit;Physical Flow;2021-06-28T06:00:00+02:00;2021-06-29T06:00:00+02:00;WE;0
12602;-----------;Storage;BE;entry;Allocation;2021-06-28T06:00:00+02:00;2021-06-29T06:00:00+02:00;WE;0
12603;-----------;Storage;BE;exit;Allocation;2021-06-28T06:00:00+02:00;2021-06-29T06:00:00+02:00;WE;22651392
12604;-----------;Storage;BE;entry;Nomination/Renomination;2021-06-28T06:00:00+02:00;2021-06-29T06:00:00+02:00;WE;0
12605;-----------;Storage;BE;exit;Nomination/Renomination;2021-06-28T06:00:00+02:00;2021-06-29T06:00:00+02:00;WE;22651392
12606;-----------;Storage;BE;entry;Physical Flow;2021-06-28T06:00:00+02:00;2021-06-29T06:00:00+02:00;WE;0
12607;-----------;Storage;BE;exit;Physical Flow;2021-06-28T06:00:00+02:00;2021-06-29T06:00:00+02:00;WE;25780031
12608;-----------;Transmission;BE;entry;Allocation;2021-06-28T06:00:00+02:00;2021-06-29T06:00:00+02:00;WE;470416581
12609;-----------;Transmission;BE;exit;Allocation;2021-06-28T06:00:00+02:00;2021-06-29T06:00:00+02:00;WE;0
12610;-----------;Transmission;BE;entry;Nomination/Renomination;2021-06-28T06:00:00+02:00;2021-06-29T06:00:00+02:00;WE;470416582
12611;-----------;Transmission;BE;exit;Nomination/Renomination;2021-06-28T06:00:00+02:00;2021-06-29T06:00:00+02:00;WE;0
12612;-----------;Transmission;BE;entry;Physical Flow;2021-06-28T06:00:00+02:00;2021-06-29T06:00:00+02:00;WE;470510486
12613;-----------;Transmission;BE;exit;Physical Flow;2021-06-28T06:00:00+02:00;2021-06-29T06:00:00+02:00;WE;0
12614;BE-L-ZONE--;L-Zone;BE;entry;Allocation;2021-06-28T06:00:00+02:00;2021-06-29T06:00:00+02:00;WE;0
12615;BE-L-ZONE--;L-Zone;BE;exit;Allocation;2021-06-28T06:00:00+02:00;2021-06-29T06:00:00+02:00;WE;0
12616;BE-L-ZONE--;L-Zone;BE;entry;Nomination/Renomination;2021-06-28T06:00:00+02:00;2021-06-29T06:00:00+02:00;WE;0
12617;BE-L-ZONE--;L-Zone;BE;exit;Nomination/Renomination;2021-06-28T06:00:00+02:00;2021-06-29T06:00:00+02:00;WE;0
12618;BE-L-ZONE--;L-Zone;BE;entry;Physical Flow;2021-06-28T06:00:00+02:00;2021-06-29T06:00:00+02:00;WE;0
12619;BE-L-ZONE--;L-Zone;BE;exit;Physical Flow;2021-06-28T06:00:00+02:00;2021-06-29T06:00:00+02:00;WE;138
12620;DE-GASPOOL-;GASPOOL;BE;entry;Allocation;2021-06-28T06:00:00+02:00;2021-06-29T06:00:00+02:00;WE;0
12621;DE-GASPOOL-;GASPOOL;BE;exit;Allocation;2021-06-28T06:00:00+02:00;2021-06-29T06:00:00+02:00;WE;151200
12622;DE-GASPOOL-;GASPOOL;BE;entry;Nomination/Renomination;2021-06-28T06:00:00+02:00;2021-06-29T06:00:00+02:00;WE;0
12623;DE-GASPOOL-;GASPOOL;BE;exit;Nomination/Renomination;2021-06-28T06:00:00+02:00;2021-06-29T06:00:00+02:00;WE;151200
12624;DE-GASPOOL-;GASPOOL;BE;entry;Physical Flow;2021-06-28T06:00:00+02:00;2021-06-29T06:00:00+02:00;WE;0
12625;DE-GASPOOL-;GASPOOL;BE;exit;Physical Flow;2021-06-28T06:00:00+02:00;2021-06-29T06:00:00+02:00;WE;0
12626;DE-NCG-----;NCG;BE;entry;Allocation;2021-06-28T06:00:00+02:00;2021-06-29T06:00:00+02:00;WE;813000
12627;DE-NCG-----;NCG;BE;exit;Allocation;2021-06-28T06:00:00+02:00;2021-06-29T06:00:00+02:00;WE;31608
12628;DE-NCG-----;NCG;BE;entry;Nomination/Renomination;2021-06-28T06:00:00+02:00;2021-06-29T06:00:00+02:00;WE;813000
12629;DE-NCG-----;NCG;BE;exit;Nomination/Renomination;2021-06-28T06:00:00+02:00;2021-06-29T06:00:00+02:00;WE;31608
12630;DE-NCG-----;NCG;BE;entry;Physical Flow;2021-06-28T06:00:00+02:00;2021-06-29T06:00:00+02:00;WE;0
12631;DE-NCG-----;NCG;BE;exit;Physical Flow;2021-06-28T06:00:00+02:00;2021-06-29T06:00:00+02:00;WE;0
12632;E-LUX------;BeLux;BE;entry;Allocation;2021-06-28T06:00:00+02:00;2021-06-29T06:00:00+02:00;WE;0
12633;E-LUX------;BeLux;BE;exit;Allocation;2021-06-28T06:00:00+02:00;2021-06-29T06:00:00+02:00;WE;0
12634;E-LUX------;BeLux;BE;entry;Nomination/Renomination;2021-06-28T06:00:00+02:00;2021-06-29T06:00:00+02:00;WE;0
12635;E-LUX------;BeLux;BE;exit;Nomination/Renomination;2021-06-28T06:00:00+02:00;2021-06-29T06:00:00+02:00;WE;0
12636;E-LUX------;BeLux;BE;entry;Physical Flow;2021-06-28T06:00:00+02:00;2021-06-29T06:00:00+02:00;WE;138
12637;E-LUX------;BeLux;BE;exit;Physical Flow;2021-06-28T06:00:00+02:00;2021-06-29T06:00:00+02:00;WE;0
12638;NL---------;Netherlands;BE;entry;Allocation;2021-06-28T06:00:00+02:00;2021-06-29T06:00:00+02:00;WE;105213932
12639;NL---------;Netherlands;BE;exit;Allocation;2021-06-28T06:00:00+02:00;2021-06-29T06:00:00+02:00;WE;335933017
12640;NL---------;Netherlands;BE;entry;Nomination/Renomination;2021-06-28T06:00:00+02:00;2021-06-29T06:00:00+02:00;WE;105213932
12641;NL---------;Netherlands;BE;exit;Nomination/Renomination;2021-06-28T06:00:00+02:00;2021-06-29T06:00:00+02:00;WE;335933017
12642;NL---------;Netherlands;BE;entry;Physical Flow;2021-06-28T06:00:00+02:00;2021-06-29T06:00:00+02:00;WE;100403581
12643;NL---------;Netherlands;BE;exit;Physical Flow;2021-06-28T06:00:00+02:00;2021-06-29T06:00:00+02:00;WE;205139671
12644;R----------;TRF;BE;entry;Allocation;2021-06-28T06:00:00+02:00;2021-06-29T06:00:00+02:00;WE;4624000
12645;R----------;TRF;BE;exit;Allocation;2021-06-28T06:00:00+02:00;2021-06-29T06:00:00+02:00;WE;65220574
12646;R----------;TRF;BE;entry;Nomination/Renomination;2021-06-28T06:00:00+02:00;2021-06-29T06:00:00+02:00;WE;4624000
12647;R----------;TRF;BE;exit;Nomination/Renomination;2021-06-28T06:00:00+02:00;2021-06-29T06:00:00+02:00;WE;65220575
